condition k rep method nodeAge trueBrlen estBrlen
s15c7 k10 r1 spalin_leaves 216 15.0 0.833333
s15c7 k10 r1 spalin_leaves 216 65.0 0.833333
s15c7 k10 r1 spalin_leaves 216 23.0 0.833333
s15c7 k10 r1 spalin_leaves 216 23.0 30.241
s15c7 k10 r1 spalin_leaves 216 125.0 113.044
s15c7 k10 r1 spalin_leaves 216 32.0 58.8453
s15c7 k10 r1 spalin_leaves 216 32.0 22.7175
s15c7 k10 r1 spalin_leaves 216 21.0 0.833333
s15c7 k10 r1 spalin_leaves 216 39.0 0.833333
s15c7 k10 r1 spalin_leaves 216 39.0 122.91
s15c7 k10 r1 spalin_leaves 216 2.0 41.7437
s15c7 k10 r1 spalin_leaves 216 2.0 0.833333
s15c7 k10 r1 spalin_leaves 216 45.0 118.955
s15c7 k10 r1 spalin_leaves 216 40.0 0.833333
s15c7 k10 r1 spalin_leaves 216 40.0 94.2373
s15c7 k10 r1 spalin_leaves 216 43.0 48.2217
s15c7 k10 r1 spalin_leaves 216 43.0 0.833335
s15c7 k10 r1 spalin_leaves 216 37.0 57.975
s15c7 k10 r1 spalin_leaves 216 14.0 49.9063
s15c7 k10 r1 spalin_leaves 216 37.0 92.078
s15c7 k10 r1 spalin_leaves 216 14.0 0.833333
s15c7 k10 r1 spalin_leaves 216 23.0 188.728
s15c7 k10 r1 spalin_leaves 216 23.0 0.833333
s15c7 k10 r1 spalin_leaves 216 16.0 50.8132
s15c7 k10 r1 spalin_leaves 216 16.0 0.833333
s15c7 k10 r1 spalin_leaves 216 10.0 64.106
s15c8 k10 r1 problin 14 13.0 0
s15c8 k10 r1 problin 65 51.0 0.833333
s15c8 k10 r1 problin 117 103.0 51.51
s15c8 k10 r1 problin 119 54.0 153.821
s15c8 k10 r1 problin 120 55.0 118.108
s15c8 k10 r1 problin 165 45.0 0.833333
s15c8 k10 r1 problin 166 47.0 79.9937
s15c8 k10 r1 problin 167 50.0 43.9672
s15c8 k10 r1 problin 167 50.0 0.833333
s15c8 k10 r1 problin 171 51.0 231.437
s15c8 k10 r1 problin 171 52.0 79.9937
s15c8 k10 r1 problin 206 41.0 115.6
s15c8 k10 r1 problin 208 41.0 237.853
s15c8 k10 r1 problin 208 41.0 71.6942
s15c8 k10 r1 problin 212 45.0 0.833333
s15c8 k10 r1 problin 213 42.0 0.833333
s15c8 k10 r1 problin 215 50.0 0.833333
s15c8 k10 r1 problin 215 44.0 0.833333
s15c8 k10 r1 problin 215 49.0 115.73
s15c8 k10 r1 problin 216 1.0 0.833333
s15c8 k10 r1 problin 216 1.0 0.833333
s15c8 k10 r1 problin 216 1.0 0.833333
s15c8 k10 r1 problin 216 45.0 0.833333
s15c8 k10 r1 problin 216 45.0 115.732
s15c8 k10 r1 problin 216 8.0 0.833333
s15c8 k10 r1 problin 216 8.0 0.833333
s15c8 k10 r1 problin 216 8.0 0.833333
s15c8 k10 r1 problin 216 8.0 0.833333
s15c8 k10 r1 problin 216 4.0 30.3868
s15c8 k10 r1 problin 216 4.0 0.833333
s15c8 k10 r1 problin 216 1.0 0.833333
s15c8 k10 r1 problin 216 49.0 0.833333
s15c8 k10 r1 problin 216 10.0 0.833333
s15c8 k10 r1 problin 216 10.0 0.833333
s15c8 k10 r1 problin 216 1.0 0.833333
s15c8 k10 r1 problin 216 1.0 0.833333
s15c8 k10 r1 problin 216 3.0 0.833333
s15c8 k10 r1 problin 216 3.0 0.833333
s15c8 k10 r1 problin 216 50.0 0.833333
s15c8 k10 r1 spalin_all 14 13.0 0
s15c8 k10 r1 spalin_all 65 51.0 11.8615
s15c8 k10 r1 spalin_all 117 103.0 31.582
s15c8 k10 r1 spalin_all 119 54.0 117.185
s15c8 k10 r1 spalin_all 120 55.0 71.9728
s15c8 k10 r1 spalin_all 165 45.0 13.0669
s15c8 k10 r1 spalin_all 166 47.0 5.80973
s15c8 k10 r1 spalin_all 167 50.0 89.9422
s15c8 k10 r1 spalin_all 167 50.0 24.0765
s15c8 k10 r1 spalin_all 171 51.0 168.603
s15c8 k10 r1 spalin_all 171 52.0 85.5857
s15c8 k10 r1 spalin_all 206 41.0 61.8192
s15c8 k10 r1 spalin_all 208 41.0 186.117
s15c8 k10 r1 spalin_all 208 41.0 44.0208
s15c8 k10 r1 spalin_all 212 45.0 13.689
s15c8 k10 r1 spalin_all 213 42.0 8.54633
s15c8 k10 r1 spalin_all 215 50.0 43.7085
s15c8 k10 r1 spalin_all 215 44.0 14.3186
s15c8 k10 r1 spalin_all 215 49.0 212.157
s15c8 k10 r1 spalin_all 216 1.0 4.0779
s15c8 k10 r1 spalin_all 216 1.0 6.63045
s15c8 k10 r1 spalin_all 216 1.0 13.5481
s15c8 k10 r1 spalin_all 216 45.0 46.7355
s15c8 k10 r1 spalin_all 216 45.0 63.1195
s15c8 k10 r1 spalin_all 216 8.0 15.9299
s15c8 k10 r1 spalin_all 216 8.0 9.9491
s15c8 k10 r1 spalin_all 216 8.0 18.7125
s15c8 k10 r1 spalin_all 216 8.0 2.16032
s15c8 k10 r1 spalin_all 216 4.0 17.8793
s15c8 k10 r1 spalin_all 216 4.0 22.8055
s15c8 k10 r1 spalin_all 216 1.0 7.32233
s15c8 k10 r1 spalin_all 216 49.0 64.3733
s15c8 k10 r1 spalin_all 216 10.0 66.8525
s15c8 k10 r1 spalin_all 216 10.0 10.7976
s15c8 k10 r1 spalin_all 216 1.0 5.66243
s15c8 k10 r1 spalin_all 216 1.0 15.8796
s15c8 k10 r1 spalin_all 216 3.0 40.4582
s15c8 k10 r1 spalin_all 216 3.0 2.20913
s15c8 k10 r1 spalin_all 216 50.0 74.8563
s15c8 k10 r1 spalin_leaves 14 13.0 0
s15c8 k10 r1 spalin_leaves 65 51.0 0.833333
s15c8 k10 r1 spalin_leaves 117 103.0 38.105
s15c8 k10 r1 spalin_leaves 119 54.0 187.423
s15c8 k10 r1 spalin_leaves 120 55.0 105.734
s15c8 k10 r1 spalin_leaves 165 45.0 0.833333
s15c8 k10 r1 spalin_leaves 166 47.0 0.833333
s15c8 k10 r1 spalin_leaves 167 50.0 0.833333
s15c8 k10 r1 spalin_leaves 167 50.0 0.833333
s15c8 k10 r1 spalin_leaves 171 51.0 225.562
s15c8 k10 r1 spalin_leaves 171 52.0 0.833333
s15c8 k10 r1 spalin_leaves 206 41.0 151.499
s15c8 k10 r1 spalin_leaves 208 41.0 237.853
s15c8 k10 r1 spalin_leaves 208 41.0 124.944
s15c8 k10 r1 spalin_leaves 212 45.0 0.833333
s15c8 k10 r1 spalin_leaves 213 42.0 0.833333
s15c8 k10 r1 spalin_leaves 215 50.0 0.833333
s15c8 k10 r1 spalin_leaves 215 44.0 23.4767
s15c8 k10 r1 spalin_leaves 215 49.0 164.666
s15c8 k10 r1 spalin_leaves 216 1.0 15.1895
s15c8 k10 r1 spalin_leaves 216 1.0 0.833333
s15c8 k10 r1 spalin_leaves 216 1.0 31.3297
s15c8 k10 r1 spalin_leaves 216 45.0 81.1867
s15c8 k10 r1 spalin_leaves 216 45.0 123.544
s15c8 k10 r1 spalin_leaves 216 8.0 0.833333
s15c8 k10 r1 spalin_leaves 216 8.0 37.256
s15c8 k10 r1 spalin_leaves 216 8.0 25.5012
s15c8 k10 r1 spalin_leaves 216 8.0 0.833333
s15c8 k10 r1 spalin_leaves 216 4.0 43.9
s15c8 k10 r1 spalin_leaves 216 4.0 0.833333
s15c8 k10 r1 spalin_leaves 216 1.0 0.833333
s15c8 k10 r1 spalin_leaves 216 49.0 58.7283
s15c8 k10 r1 spalin_leaves 216 10.0 0.833333
s15c8 k10 r1 spalin_leaves 216 10.0 81.3872
s15c8 k10 r1 spalin_leaves 216 1.0 32.7055
s15c8 k10 r1 spalin_leaves 216 1.0 0.833333
s15c8 k10 r1 spalin_leaves 216 3.0 52.5947
s15c8 k10 r1 spalin_leaves 216 3.0 0.833333
s15c8 k10 r1 spalin_leaves 216 50.0 0.833333
s16c1 k10 r1 problin 2 1.0 0
s16c1 k10 r1 problin 44 42.0 12.0848
s16c1 k10 r1 problin 49 47.0 49.6347
s16c1 k10 r1 problin 93 49.0 14.5822
s16c1 k10 r1 problin 104 55.0 29.5817
s16c1 k10 r1 problin 104 60.0 87.5538
s16c1 k10 r1 problin 146 53.0 88.7745
s16c1 k10 r1 problin 147 54.0 27.1343
s16c1 k10 r1 problin 153 49.0 36.2245
s16c1 k10 r1 problin 163 59.0 73.3942
s16c1 k10 r1 problin 164 60.0 38.2457
s16c1 k10 r1 problin 195 48.0 146.722
s16c1 k10 r1 problin 199 53.0 0.833333
s16c1 k10 r1 problin 202 55.0 146.859
s16c1 k10 r1 problin 205 52.0 37.17
s16c1 k10 r1 problin 206 53.0 0.833333
s16c1 k10 r1 problin 208 44.0 62.7755
s16c1 k10 r1 problin 209 45.0 130.353
s16c1 k10 r1 problin 213 50.0 0.833333
s16c1 k10 r1 problin 215 52.0 48.0492
s16c1 k10 r1 problin 216 167.0 151.027
s16c1 k10 r1 problin 216 1.0 0.833333
s16c1 k10 r1 problin 216 1.0 0.833333
s16c1 k10 r1 problin 216 3.0 0.833333
s16c1 k10 r1 problin 216 3.0 0.833333
s16c1 k10 r1 problin 216 17.0 0.833333
s16c1 k10 r1 problin 216 17.0 0.833333
s16c1 k10 r1 problin 216 70.0 37.274
s16c1 k10 r1 problin 216 14.0 0.833333
s16c1 k10 r1 problin 216 14.0 0.833333
s16c1 k10 r1 problin 216 21.0 0.833333
s16c1 k10 r1 problin 216 21.0 67.716
s16c1 k10 r1 problin 216 112.0 183.102
s16c1 k10 r1 problin 216 8.0 0.833333
s16c1 k10 r1 problin 216 8.0 0.833333
s16c1 k10 r1 problin 216 7.0 0.833333
s16c1 k10 r1 problin 216 7.0 0.833333
s16c1 k10 r1 problin 216 10.0 0.833333
s16c1 k10 r1 problin 216 10.0 0.833333
s16c1 k10 r1 problin 216 11.0 48.051
s16c1 k10 r1 problin 216 11.0 0.833333
s16c1 k10 r1 spalin_all 2 1.0 0
s16c1 k10 r1 spalin_all 44 42.0 1.8908
s16c1 k10 r1 spalin_all 49 47.0 54.2165
s16c1 k10 r1 spalin_all 93 49.0 20.0367
s16c1 k10 r1 spalin_all 104 55.0 43.2407
s16c1 k10 r1 spalin_all 104 60.0 104.278
s16c1 k10 r1 spalin_all 146 53.0 57.4877
s16c1 k10 r1 spalin_all 147 54.0 65.7243
s16c1 k10 r1 spalin_all 153 49.0 41.2817
s16c1 k10 r1 spalin_all 163 59.0 112.665
s16c1 k10 r1 spalin_all 164 60.0 70.2207
s16c1 k10 r1 spalin_all 195 48.0 97.7638
s16c1 k10 r1 spalin_all 199 53.0 73.551
s16c1 k10 r1 spalin_all 202 55.0 125.02
s16c1 k10 r1 spalin_all 205 52.0 61.5353
s16c1 k10 r1 spalin_all 206 53.0 26.3697
s16c1 k10 r1 spalin_all 208 44.0 21.83
s16c1 k10 r1 spalin_all 209 45.0 87.6247
s16c1 k10 r1 spalin_all 213 50.0 8.81905
s16c1 k10 r1 spalin_all 215 52.0 73.757
s16c1 k10 r1 spalin_all 216 167.0 183.102
s16c1 k10 r1 spalin_all 216 1.0 4.62063
s16c1 k10 r1 spalin_all 216 1.0 17.8783
s16c1 k10 r1 spalin_all 216 3.0 17.6727
s16c1 k10 r1 spalin_all 216 3.0 16.1508
s16c1 k10 r1 spalin_all 216 17.0 26.8892
s16c1 k10 r1 spalin_all 216 17.0 36.1405
s16c1 k10 r1 spalin_all 216 70.0 39.9377
s16c1 k10 r1 spalin_all 216 14.0 0.833333
s16c1 k10 r1 spalin_all 216 14.0 10.6892
s16c1 k10 r1 spalin_all 216 21.0 3.2795
s16c1 k10 r1 spalin_all 216 21.0 40.088
s16c1 k10 r1 spalin_all 216 112.0 183.102
s16c1 k10 r1 spalin_all 216 8.0 13.63
s16c1 k10 r1 spalin_all 216 8.0 12.2011
s16c1 k10 r1 spalin_all 216 7.0 2.83953
s16c1 k10 r1 spalin_all 216 7.0 22.8832
s16c1 k10 r1 spalin_all 216 10.0 12.9156
s16c1 k10 r1 spalin_all 216 10.0 9.1865
s16c1 k10 r1 spalin_all 216 11.0 18.5427
s16c1 k10 r1 spalin_all 216 11.0 10.9717
s16c1 k10 r1 spalin_leaves 2 1.0 0
s16c1 k10 r1 spalin_leaves 44 42.0 0.833335
s16c1 k10 r1 spalin_leaves 49 47.0 0.833333
s16c1 k10 r1 spalin_leaves 93 49.0 0.833333
s16c1 k10 r1 spalin_leaves 104 55.0 87.3898
s16c1 k10 r1 spalin_leaves 104 60.0 88.7913
s16c1 k10 r1 spalin_leaves 146 53.0 96.877
s16c1 k10 r1 spalin_leaves 147 54.0 0.833333
s16c1 k10 r1 spalin_leaves 153 49.0 40.811
s16c1 k10 r1 spalin_leaves 163 59.0 126.331
s16c1 k10 r1 spalin_leaves 164 60.0 0.833333
s16c1 k10 r1 spalin_leaves 195 48.0 172.38
s16c1 k10 r1 spalin_leaves 199 53.0 0.833333
s16c1 k10 r1 spalin_leaves 202 55.0 183.102
s16c1 k10 r1 spalin_leaves 205 52.0 84.3757
s16c1 k10 r1 spalin_leaves 206 53.0 0.833333
s16c1 k10 r1 spalin_leaves 208 44.0 78.2773
s16c1 k10 r1 spalin_leaves 209 45.0 109.628
s16c1 k10 r1 spalin_leaves 213 50.0 0.833333
s16c1 k10 r1 spalin_leaves 215 52.0 69.5508
s16c1 k10 r1 spalin_leaves 216 167.0 183.102
s16c1 k10 r1 spalin_leaves 216 1.0 0.833333
s16c1 k10 r1 spalin_leaves 216 1.0 30.563
s16c1 k10 r1 spalin_leaves 216 3.0 22.0957
s16c1 k10 r1 spalin_leaves 216 3.0 0.833333
s16c1 k10 r1 spalin_leaves 216 17.0 70.7168
s16c1 k10 r1 spalin_leaves 216 17.0 0.833333
s16c1 k10 r1 spalin_leaves 216 70.0 88.2807
s16c1 k10 r1 spalin_leaves 216 14.0 0.833333
s16c1 k10 r1 spalin_leaves 216 14.0 12.5346
s16c1 k10 r1 spalin_leaves 216 21.0 0.833333
s16c1 k10 r1 spalin_leaves 216 21.0 51.54
s16c1 k10 r1 spalin_leaves 216 112.0 183.102
s16c1 k10 r1 spalin_leaves 216 8.0 35.9772
s16c1 k10 r1 spalin_leaves 216 8.0 0.833333
s16c1 k10 r1 spalin_leaves 216 7.0 0.833333
s16c1 k10 r1 spalin_leaves 216 7.0 32.3338
s16c1 k10 r1 spalin_leaves 216 10.0 0.833333
s16c1 k10 r1 spalin_leaves 216 10.0 28.1957
s16c1 k10 r1 spalin_leaves 216 11.0 42.1868
s16c1 k10 r1 spalin_leaves 216 11.0 0.833333
s16c5 k10 r1 problin 37 36.0 0
s16c5 k10 r1 problin 92 55.0 45.8785
s16c5 k10 r1 problin 147 110.0 65.473
s16c5 k10 r1 problin 155 63.0 0.833333
s16c5 k10 r1 problin 165 73.0 115.55
s16c5 k10 r1 problin 202 55.0 211.347
s16c5 k10 r1 problin 211 46.0 115.731
s16c5 k10 r1 problin 212 47.0 0.833333
s16c5 k10 r1 problin 213 66.0 96.1623
s16c5 k10 r1 problin 216 14.0 0.833335
s16c5 k10 r1 problin 216 5.0 0.833335
s16c5 k10 r1 problin 216 14.0 285.8
s16c5 k10 r1 problin 216 3.0 0.833333
s16c5 k10 r1 problin 216 3.0 0.833333
s16c5 k10 r1 problin 216 61.0 0.833333
s16c5 k10 r1 problin 216 61.0 47.973
s16c5 k10 r1 problin 216 4.0 0.833333
s16c5 k10 r1 problin 216 4.0 0.833333
s16c5 k10 r1 problin 216 5.0 0.833335
s16c5 k10 r1 spalin_all 37 36.0 0
s16c5 k10 r1 spalin_all 92 55.0 54.6073
s16c5 k10 r1 spalin_all 147 110.0 244.695
s16c5 k10 r1 spalin_all 155 63.0 72.9357
s16c5 k10 r1 spalin_all 165 73.0 139.833
s16c5 k10 r1 spalin_all 202 55.0 169.543
s16c5 k10 r1 spalin_all 211 46.0 148.4
s16c5 k10 r1 spalin_all 212 47.0 68.6933
s16c5 k10 r1 spalin_all 213 66.0 77.1712
s16c5 k10 r1 spalin_all 216 14.0 8.31868
s16c5 k10 r1 spalin_all 216 5.0 51.947
s16c5 k10 r1 spalin_all 216 14.0 128.942
s16c5 k10 r1 spalin_all 216 3.0 23.9575
s16c5 k10 r1 spalin_all 216 3.0 12.2493
s16c5 k10 r1 spalin_all 216 61.0 21.4545
s16c5 k10 r1 spalin_all 216 61.0 221.892
s16c5 k10 r1 spalin_all 216 4.0 17.784
s16c5 k10 r1 spalin_all 216 4.0 35.925
s16c5 k10 r1 spalin_all 216 5.0 10.5881
s16c5 k10 r1 spalin_leaves 37 36.0 0
s16c5 k10 r1 spalin_leaves 92 55.0 0.833333
s16c5 k10 r1 spalin_leaves 147 110.0 0.833333
s16c5 k10 r1 spalin_leaves 155 63.0 0.833333
s16c5 k10 r1 spalin_leaves 165 73.0 171.192
s16c5 k10 r1 spalin_leaves 202 55.0 285.8
s16c5 k10 r1 spalin_leaves 211 46.0 94.8275
s16c5 k10 r1 spalin_leaves 212 47.0 0.833333
s16c5 k10 r1 spalin_leaves 213 66.0 155.268
s16c5 k10 r1 spalin_leaves 216 14.0 0.833333
s16c5 k10 r1 spalin_leaves 216 5.0 68.1628
s16c5 k10 r1 spalin_leaves 216 14.0 186.218
s16c5 k10 r1 spalin_leaves 216 3.0 51.1777
s16c5 k10 r1 spalin_leaves 216 3.0 0.833333
s16c5 k10 r1 spalin_leaves 216 61.0 44.3798
s16c5 k10 r1 spalin_leaves 216 61.0 163.972
s16c5 k10 r1 spalin_leaves 216 4.0 71.7267
s16c5 k10 r1 spalin_leaves 216 4.0 0.833333
s16c5 k10 r1 spalin_leaves 216 5.0 0.833333
s16c6 k10 r1 problin 24 23.0 0
s16c6 k10 r1 problin 76 52.0 45.9522
s16c6 k10 r1 problin 78 54.0 56.0727
s16c6 k10 r1 problin 127 51.0 91.5662
s16c6 k10 r1 problin 128 50.0 14.8075
s16c6 k10 r1 problin 132 56.0 104.188
s16c6 k10 r1 problin 135 57.0 94.0677
s16c6 k10 r1 problin 174 47.0 80.1995
s16c6 k10 r1 problin 175 48.0 80.1995
s16c6 k10 r1 problin 175 47.0 146.581
s16c6 k10 r1 problin 176 44.0 0.833333
s16c6 k10 r1 problin 177 45.0 0.833333
s16c6 k10 r1 problin 178 43.0 0.833333
s16c6 k10 r1 problin 181 46.0 0.833333
s16c6 k10 r1 problin 203 75.0 146.839
s16c6 k10 r1 problin 208 33.0 0.833333
s16c6 k10 r1 problin 211 36.0 0.833333
s16c6 k10 r1 problin 213 38.0 0.833333
s16c6 k10 r1 problin 213 39.0 0.833333
s16c6 k10 r1 problin 216 40.0 0.833333
s16c6 k10 r1 problin 216 42.0 0.833333
s16c6 k10 r1 problin 216 5.0 0.833333
s16c6 k10 r1 problin 216 5.0 0.833333
s16c6 k10 r1 problin 216 3.0 0.833333
s16c6 k10 r1 problin 216 3.0 0.833333
s16c6 k10 r1 problin 216 35.0 0.833333
s16c6 k10 r1 problin 216 35.0 67.5777
s16c6 k10 r1 problin 216 38.0 67.5777
s16c6 k10 r1 problin 216 38.0 0.833333
s16c6 k10 r1 problin 216 13.0 0.833333
s16c6 k10 r1 problin 216 13.0 0.833333
s16c6 k10 r1 problin 216 8.0 0.833333
s16c6 k10 r1 problin 216 8.0 115.576
s16c6 k10 r1 problin 216 41.0 115.784
s16c6 k10 r1 problin 216 40.0 67.5777
s16c6 k10 r1 problin 216 39.0 0.833333
s16c6 k10 r1 problin 216 39.0 67.5777
s16c6 k10 r1 problin 216 3.0 0.833333
s16c6 k10 r1 problin 216 3.0 0.833333
s16c6 k10 r1 spalin_all 24 23.0 0
s16c6 k10 r1 spalin_all 76 52.0 20.2492
s16c6 k10 r1 spalin_all 78 54.0 69.4947
s16c6 k10 r1 spalin_all 127 51.0 97.0598
s16c6 k10 r1 spalin_all 128 50.0 103.343
s16c6 k10 r1 spalin_all 132 56.0 106.827
s16c6 k10 r1 spalin_all 135 57.0 86.1933
s16c6 k10 r1 spalin_all 174 47.0 10.5248
s16c6 k10 r1 spalin_all 175 48.0 89.8993
s16c6 k10 r1 spalin_all 175 47.0 113.255
s16c6 k10 r1 spalin_all 176 44.0 0.849327
s16c6 k10 r1 spalin_all 177 45.0 34.9915
s16c6 k10 r1 spalin_all 178 43.0 43.5215
s16c6 k10 r1 spalin_all 181 46.0 8.79393
s16c6 k10 r1 spalin_all 203 75.0 145.329
s16c6 k10 r1 spalin_all 208 33.0 1.70108
s16c6 k10 r1 spalin_all 211 36.0 2.18797
s16c6 k10 r1 spalin_all 213 38.0 73.8725
s16c6 k10 r1 spalin_all 213 39.0 67.5967
s16c6 k10 r1 spalin_all 216 40.0 109.014
s16c6 k10 r1 spalin_all 216 42.0 57.4022
s16c6 k10 r1 spalin_all 216 5.0 4.72867
s16c6 k10 r1 spalin_all 216 5.0 31.9887
s16c6 k10 r1 spalin_all 216 3.0 22.9497
s16c6 k10 r1 spalin_all 216 3.0 8.2992
s16c6 k10 r1 spalin_all 216 35.0 19.0735
s16c6 k10 r1 spalin_all 216 35.0 65.8125
s16c6 k10 r1 spalin_all 216 38.0 74.6565
s16c6 k10 r1 spalin_all 216 38.0 45.7743
s16c6 k10 r1 spalin_all 216 13.0 4.745
s16c6 k10 r1 spalin_all 216 13.0 38.6785
s16c6 k10 r1 spalin_all 216 8.0 0.833333
s16c6 k10 r1 spalin_all 216 8.0 67.5567
s16c6 k10 r1 spalin_all 216 41.0 215.735
s16c6 k10 r1 spalin_all 216 40.0 98.2452
s16c6 k10 r1 spalin_all 216 39.0 37.2265
s16c6 k10 r1 spalin_all 216 39.0 76.4932
s16c6 k10 r1 spalin_all 216 3.0 19.114
s16c6 k10 r1 spalin_all 216 3.0 15.8284
s16c6 k10 r1 spalin_leaves 24 23.0 0
s16c6 k10 r1 spalin_leaves 76 52.0 0.833333
s16c6 k10 r1 spalin_leaves 78 54.0 0.833333
s16c6 k10 r1 spalin_leaves 127 51.0 102.532
s16c6 k10 r1 spalin_leaves 128 50.0 0.833333
s16c6 k10 r1 spalin_leaves 132 56.0 187.138
s16c6 k10 r1 spalin_leaves 135 57.0 124.52
s16c6 k10 r1 spalin_leaves 174 47.0 0.833333
s16c6 k10 r1 spalin_leaves 175 48.0 64.9025
s16c6 k10 r1 spalin_leaves 175 47.0 206.84
s16c6 k10 r1 spalin_leaves 176 44.0 185.175
s16c6 k10 r1 spalin_leaves 177 45.0 0.833333
s16c6 k10 r1 spalin_leaves 178 43.0 0.833333
s16c6 k10 r1 spalin_leaves 181 46.0 0.833333
s16c6 k10 r1 spalin_leaves 203 75.0 249.767
s16c6 k10 r1 spalin_leaves 208 33.0 0.833333
s16c6 k10 r1 spalin_leaves 211 36.0 0.833333
s16c6 k10 r1 spalin_leaves 213 38.0 56.0482
s16c6 k10 r1 spalin_leaves 213 39.0 105.05
s16c6 k10 r1 spalin_leaves 216 40.0 0.833333
s16c6 k10 r1 spalin_leaves 216 42.0 32.5105
s16c6 k10 r1 spalin_leaves 216 5.0 0.833333
s16c6 k10 r1 spalin_leaves 216 5.0 39.6753
s16c6 k10 r1 spalin_leaves 216 3.0 40.069
s16c6 k10 r1 spalin_leaves 216 3.0 0.833333
s16c6 k10 r1 spalin_leaves 216 35.0 25.7105
s16c6 k10 r1 spalin_leaves 216 35.0 87.3468
s16c6 k10 r1 spalin_leaves 216 38.0 35.3892
s16c6 k10 r1 spalin_leaves 216 38.0 72.3198
s16c6 k10 r1 spalin_leaves 216 13.0 0.833333
s16c6 k10 r1 spalin_leaves 216 13.0 47.8073
s16c6 k10 r1 spalin_leaves 216 8.0 0.833333
s16c6 k10 r1 spalin_leaves 216 8.0 72.4597
s16c6 k10 r1 spalin_leaves 216 41.0 208.797
s16c6 k10 r1 spalin_leaves 216 40.0 99.8182
s16c6 k10 r1 spalin_leaves 216 39.0 0.833333
s16c6 k10 r1 spalin_leaves 216 39.0 105.678
s16c6 k10 r1 spalin_leaves 216 3.0 46.1952
s16c6 k10 r1 spalin_leaves 216 3.0 0.833333
s16c8 k10 r1 problin 38 37.0 0
s16c8 k10 r1 problin 95 57.0 46.988
s16c8 k10 r1 problin 152 57.0 151.025
s16c8 k10 r1 problin 154 116.0 149.966
s16c8 k10 r1 problin 157 62.0 29.5828
s16c8 k10 r1 problin 196 44.0 0.833333
s16c8 k10 r1 problin 199 47.0 0.833333
s16c8 k10 r1 problin 200 46.0 48.049
s16c8 k10 r1 problin 205 48.0 73.4963
s16c8 k10 r1 problin 214 57.0 36.3058
s16c8 k10 r1 problin 216 17.0 0.833333
s16c8 k10 r1 problin 216 16.0 0.833333
s16c8 k10 r1 problin 216 16.0 0.833333
s16c8 k10 r1 problin 216 17.0 0.833333
s16c8 k10 r1 problin 216 20.0 0.833333
s16c8 k10 r1 problin 216 20.0 67.5777
s16c8 k10 r1 problin 216 11.0 0.833333
s16c8 k10 r1 problin 216 11.0 0.833333
s16c8 k10 r1 problin 216 2.0 0.833333
s16c8 k10 r1 problin 216 2.0 0.833333
s16c8 k10 r1 problin 216 62.0 0.833333
s16c8 k10 r1 spalin_all 38 37.0 0
s16c8 k10 r1 spalin_all 95 57.0 73.108
s16c8 k10 r1 spalin_all 152 57.0 106.508
s16c8 k10 r1 spalin_all 154 116.0 172.82
s16c8 k10 r1 spalin_all 157 62.0 58.71
s16c8 k10 r1 spalin_all 196 44.0 89.0175
s16c8 k10 r1 spalin_all 199 47.0 40.9485
s16c8 k10 r1 spalin_all 200 46.0 15.0715
s16c8 k10 r1 spalin_all 205 48.0 53.9778
s16c8 k10 r1 spalin_all 214 57.0 145.763
s16c8 k10 r1 spalin_all 216 17.0 40.0638
s16c8 k10 r1 spalin_all 216 16.0 1.52915
s16c8 k10 r1 spalin_all 216 16.0 56.2178
s16c8 k10 r1 spalin_all 216 17.0 38.3417
s16c8 k10 r1 spalin_all 216 20.0 12.0699
s16c8 k10 r1 spalin_all 216 20.0 95.9635
s16c8 k10 r1 spalin_all 216 11.0 11.3377
s16c8 k10 r1 spalin_all 216 11.0 63.548
s16c8 k10 r1 spalin_all 216 2.0 15.8691
s16c8 k10 r1 spalin_all 216 2.0 2.10632
s16c8 k10 r1 spalin_all 216 62.0 67.4175
s16c8 k10 r1 spalin_leaves 38 37.0 0
s16c8 k10 r1 spalin_leaves 95 57.0 0.833333
s16c8 k10 r1 spalin_leaves 152 57.0 172.82
s16c8 k10 r1 spalin_leaves 154 116.0 144.549
s16c8 k10 r1 spalin_leaves 157 62.0 60.7993
s16c8 k10 r1 spalin_leaves 196 44.0 0.833333
s16c8 k10 r1 spalin_leaves 199 47.0 64.91
s16c8 k10 r1 spalin_leaves 200 46.0 110.686
s16c8 k10 r1 spalin_leaves 205 48.0 45.2228
s16c8 k10 r1 spalin_leaves 214 57.0 0.833333
s16c8 k10 r1 spalin_leaves 216 17.0 89.7028
s16c8 k10 r1 spalin_leaves 216 16.0 0.833333
s16c8 k10 r1 spalin_leaves 216 16.0 48.3167
s16c8 k10 r1 spalin_leaves 216 17.0 0.833333
s16c8 k10 r1 spalin_leaves 216 20.0 0.833333
s16c8 k10 r1 spalin_leaves 216 20.0 63.8808
s16c8 k10 r1 spalin_leaves 216 11.0 85.5208
s16c8 k10 r1 spalin_leaves 216 11.0 0.833333
s16c8 k10 r1 spalin_leaves 216 2.0 0.833333
s16c8 k10 r1 spalin_leaves 216 2.0 23.0758
s16c8 k10 r1 spalin_leaves 216 62.0 0.833333
s17c1 k10 r1 problin virtual 0 0
s17c1 k10 r1 problin 46 45.0 9.49527
s17c1 k10 r1 problin 46 45.0 83.1927
s17c1 k10 r1 problin 89 43.0 0.833333
s17c1 k10 r1 problin 94 48.0 184.787
s17c1 k10 r1 problin 104 58.0 75.3187
