model treeID cellID true_x true_y estimated_x estimated_y
student-t s15c6 202_11 213.0 265.0 212.25008449435438 261.6056766442174
student-t s15c7 51_1 306.0 289.0 297.3542787209324 300.43688490200964
student-t s15c7 104_3 284.0 288.0 273.58717895619185 302.321955209338
student-t s15c7 151_5 277.0 283.0 268.38908765370763 291.3289568381038
student-t s15c7 197_9 288.0 298.0 277.1998278446755 299.19006751666086
student-t s15c7 193_8 257.0 276.0 255.2651460820129 273.1379505414523
student-t s15c7 151_4 268.0 312.0 259.40545604609156 315.18278805013864
student-t s15c7 206_9 244.0 316.0 237.01439035828312 323.9817100630119
student-t s15c7 201_9 276.0 322.0 263.39089587345046 320.4698932917176
student-t s15c7 95_1 321.0 299.0 307.07432409440753 309.28984042681105
student-t s15c7 153_3 305.0 306.0 301.16143215508083 318.01354852652923
student-t s15c7 200_6 324.0 317.0 314.07185405480993 315.01037782812244
student-t s15c7 193_3 294.0 324.0 285.4807055388957 326.679905911573
student-t s15c7 147_1 329.0 315.0 324.74265155420596 311.83584963492603
student-t s15c7 202_3 337.0 303.0 335.7691953433781 302.73302968818984
student-t s15c7 195_1 329.0 332.0 330.6121053078158 322.2652644562654
student-t s15c7 42_2 314.0 285.0 314.16135378429027 278.59700504185133
student-t s15c7 91_3 324.0 288.0 335.2052128318061 278.4866920788212
student-t s15c7 134_6 320.0 267.0 341.9633882782493 270.89038717572754
student-t s15c7 184_10 342.0 281.0 349.8076785026641 280.07981398265383
student-t s15c7 177_11 328.0 261.0 341.98853928175134 254.506833997147
student-t s15c7 84_4 300.0 282.0 305.3405782705573 268.6505056781836
student-t s15c7 131_8 292.0 264.0 292.763660521576 259.38041029422084
student-t s15c7 179_19 296.0 240.0 289.32414979405655 241.22262722676558
student-t s15c7 173_15 285.0 277.0 284.8281695413312 266.0132640300583
student-t s15c7 131_7 307.0 272.0 307.77031885922565 266.8983190299879
student-t s15c7 176_14 310.0 252.0 308.94891749461254 250.1163295284676
student-t s15c7 171_12 311.0 290.0 308.78793671331977 279.9021758095219
student-t s15c7 214_22 305.0 302.0 305.86794899729193 299.8968145164571
student-t s15c8 14_1 336.0 391.0 325.41197478626697 374.09731001238634
student-t s15c8 65_2 327.0 384.0 319.0011385906031 377.24574056871216
student-t s15c8 125_7 326.0 371.0 320.40740330622066 369.75118504755534
student-t s15c8 117_3 327.0 387.0 311.19991586764655 387.090923759797
student-t s15c8 167_8 312.0 386.0 303.0105417268534 375.7832354637523
student-t s15c8 212_14 303.0 380.0 298.4929864685149 384.61195711944816
student-t s15c8 167_7 314.0 414.0 311.8618772432145 409.89666026189
student-t s15c8 208_11 301.0 410.0 298.1406367556915 410.4458588828012
student-t s15c8 208_10 330.0 426.0 326.23003802109173 427.400989563923
student-t s15c8 65_1 341.0 384.0 331.82164491327177 370.94964849035085
student-t s15c8 120_1 341.0 390.0 330.87002862516584 382.1972673955278
student-t s15c8 171_3 338.0 378.0 334.75654977416843 377.48454577862816
student-t s15c8 215_4 347.0 381.0 347.8357403761945 378.40290777757735
student-t s15c8 213_5 332.0 374.0 325.8267744909118 372.71643720532285
student-t s15c8 165_1 333.0 395.0 326.65451793333744 395.9617578803229
student-t s15c8 215_1 314.0 407.0 314.2940500782654 404.8786654237173
student-t s15c8 206_2 329.0 391.0 332.6645406451845 400.74546488909215
student-t s15c8 119_2 345.0 376.0 339.58155437268033 356.1895626783414
student-t s15c8 171_6 336.0 353.0 341.1862396867902 349.0851144114742
student-t s15c8 166_4 350.0 374.0 344.83227195110794 350.2421359480971
student-t s15c8 215_8 361.0 335.0 362.8301230709399 334.80160032338114
student-t s16c1 2_1 230.0 288.0 254.9627159500894 274.37422255847554
student-t s16c1 49_1 248.0 299.0 256.2435394448457 272.64562395085085
student-t s16c1 107_1 241.0 299.0 234.83372824459224 267.54174925438156
student-t s16c1 158_3 226.0 263.0 236.9973953562933 259.5613683831478
student-t s16c1 215_4 243.0 260.0 243.38461182798375 259.9956163836454
student-t s16c1 155_1 222.0 280.0 214.77732314930424 270.7480630998254
student-t s16c1 104_2 267.0 302.0 278.45392101027323 275.44437106169005
student-t s16c1 163_7 292.0 274.0 289.06769584372984 263.2863540519273
student-t s16c1 215_9 281.0 251.0 282.09199721962887 249.6432456043752
student-t s16c1 213_10 297.0 268.0 305.51368502282384 265.8608666983285
student-t s16c1 153_3 281.0 292.0 287.8671979924437 288.2346361330945
student-t s16c1 206_5 287.0 307.0 286.2099181922701 307.33324992332354
student-t s16c1 205_6 303.0 283.0 299.6385871289862 283.9796322065722
student-t s16c1 44_2 231.0 285.0 253.81925208738429 275.9203140527082
student-t s16c1 104_5 259.0 295.0 255.90006090983647 278.9969127592597
student-t s16c1 164_15 277.0 278.0 270.22255120543866 274.8250505515181
student-t s16c1 209_22 265.0 268.0 268.16342913606394 265.03542317825935
student-t s16c1 208_20 283.0 282.0 282.8523285502588 281.17498981433647
student-t s16c1 160_12 243.0 292.0 244.7140339637691 285.81210947604944
student-t s16c1 93_3 240.0 290.0 250.78141208458572 275.2163892037868
student-t s16c1 147_7 255.0 268.0 251.9806615289594 257.78249689919073
student-t s16c1 202_12 244.0 245.0 247.58159208883075 244.65143704971075
student-t s16c1 195_12 258.0 258.0 256.8995187272475 254.31454836484883
student-t s16c1 146_5 237.0 294.0 246.3066456893487 291.3844164013259
student-t s16c1 199_9 265.0 316.0 257.71847285397536 308.826011206875
student-t s16c2 12_1 243.0 156.0 209.31689596976634 157.68809048188217
student-t s16c2 65_1 214.0 153.0 217.19938069509467 168.84301754398882
student-t s16c2 126_1 204.0 178.0 228.316896715302 185.5735626220815
student-t s16c2 199_3 225.0 190.0 227.5951214655509 193.56648410052023
student-t s16c2 182_1 226.0 184.0 239.09666143563012 194.1854126941774
student-t s16c2 119_2 214.0 140.0 215.51422605267638 165.8629886781978
student-t s16c2 170_4 209.0 145.0 207.05101741714728 158.04259515200607
student-t s16c2 215_8 205.0 140.0 206.51772886867104 140.35829190499726
student-t s16c2 170_3 217.0 161.0 222.31788162548708 170.7872851631689
student-t s16c2 61_2 237.0 138.0 202.03618388878257 147.39852897268406
student-t s16c3 11_1 319.0 145.0 326.0124595553353 155.81452710493934
student-t s16c3 72_1 308.0 133.0 328.7920401478075 175.1074976741743
student-t s16c3 197_1 351.0 210.0 353.23495806179216 218.13273278446096
student-t s16c3 177_2 312.0 166.0 313.78678755488704 175.4315234875985
student-t s16c3 63_2 320.0 112.0 323.6410270435993 139.56047188588164
student-t s16c3 113_5 307.0 127.0 318.0024515509585 142.51417875863166
student-t s16c3 111_3 331.0 111.0 326.8341772219541 121.13448852015227
student-t s16c3 157_3 345.0 123.0 346.5435293711931 129.3352391629098
student-t s16c3 204_5 343.0 141.0 351.79800680648975 145.95764068974222
student-t s16c3 202_6 365.0 117.0 359.5967385975555 122.28082637864838
student-t s16c3 156_4 316.0 82.0 311.4140012874987 91.75127363582763
student-t s16c3 197_8 297.0 70.0 294.4242884976034 76.17645305153144
student-t s16c3 194_6 317.0 75.0 313.6829623127372 85.0382271682278
student-t s16c4 40_1 360.0 143.0 389.8598299677498 176.80343162836087
student-t s16c4 93_3 358.0 135.0 378.43699894023126 177.57100527379234
student-t s16c4 181_7 381.0 148.0 386.0693634978866 172.1149927578622
student-t s16c4 149_3 347.0 158.0 360.76800510283573 181.8570607705145
student-t s16c4 195_7 366.0 160.0 362.92459936366777 168.9201833964252
student-t s16c4 194_5 340.0 189.0 344.2194076700187 198.59028115666746
student-t s16c4 92_1 386.0 160.0 401.05968224486634 176.05127820047218
student-t s16c4 151_2 370.0 158.0 392.2188584936832 181.96709265390655
student-t s16c4 203_5 363.0 178.0 377.9580203758982 180.25587068400944
student-t s16c4 202_3 397.0 192.0 398.0904682608043 188.79645183332585
student-t s16c4 151_1 415.0 167.0 424.51154616847396 169.2590662076525
student-t s16c5 37_1 395.0 148.0 447.17745961514737 150.85247391160377
student-t s16c5 93_1 409.0 158.0 440.5895193577525 168.9554309627202
student-t s16c5 152_3 390.0 157.0 407.146789072241 175.8286486623243
student-t s16c5 147_1 468.0 177.0 460.84677089619765 179.2525258566467
student-t s16c5 213_3 488.0 168.0 485.974245969652 170.8358851812187
student-t s16c5 202_1 462.0 205.0 460.9811661847181 197.72667718888198
student-t s16c5 92_2 401.0 129.0 453.6468213013902 133.09719712288745
student-t s16c5 165_7 431.0 114.0 451.4720417227374 109.96334229385266
student-t s16c5 212_6 454.0 126.0 454.8348811064989 120.21544871306084
student-t s16c5 211_7 438.0 83.0 446.7931705722563 81.97931149011588
student-t s16c5 155_5 430.0 143.0 463.0215726763215 132.41220804245668
student-t s16c6 24_1 380.0 117.0 374.8731734610256 77.14445453719956
student-t s16c6 78_3 376.0 91.0 367.14281311687 67.75620720572773
student-t s16c6 135_5 392.0 80.0 382.94365333945734 64.41239299170644
student-t s16c6 181_9 399.0 77.0 392.1986308031852 76.05781548829661
student-t s16c6 178_10 381.0 62.0 385.80324615100903 50.688831216449984
student-t s16c6 214_17 369.0 33.0 373.4338711174648 33.125264303485785
student-t s16c6 128_5 337.0 102.0 344.3433266139098 62.11624977561557
student-t s16c6 203_13 323.0 71.0 326.05863855942494 62.90895583954813
student-t s16c6 175_9 345.0 80.0 336.058702938872 56.31049812464251
student-t s16c6 208_15 346.0 77.0 347.9887717755917 69.15996984303086
student-t s16c6 206_16 328.0 46.0 317.96928558801255 39.4264006046559
student-t s16c6 76_1 379.0 109.0 382.31335587324503 86.1779179424227
student-t s16c6 132_1 397.0 122.0 398.74022632745175 107.20779687004296
student-t s16c6 177_3 407.0 107.0 406.8751606945377 101.34317752156457
student-t s16c6 214_5 423.0 112.0 424.07432539470864 109.52320184573864
student-t s16c6 176_1 399.0 121.0 403.13585005193426 131.32221318283624
student-t s16c6 213_1 392.0 155.0 398.20820194609564 150.11571452265602
student-t s16c6 210_2 408.0 129.0 411.19040577727463 131.89522236485018
student-t s16c6 127_2 375.0 91.0 375.31098919788457 77.24572718063752
student-t s16c6 175_5 369.0 66.0 363.4490163691917 57.940810318010804
student-t s16c6 213_10 347.0 48.0 346.60626386072084 44.057533553686326
student-t s16c6 211_8 372.0 64.0 369.5525636220518 57.104347315327566
student-t s16c6 174_3 380.0 88.0 380.17354165961837 86.63503072369464
student-t s16c6 213_6 371.0 110.0 373.54338817030117 112.1444964277726
student-t s16c7 43_3 384.0 278.0 378.99704675318185 276.02681399441576
student-t s16c7 112_5 387.0 255.0 386.1837184097857 262.36340394659186
student-t s16c7 174_10 401.0 241.0 401.81680355717197 249.321608624397
student-t s16c7 167_5 374.0 261.0 378.53669776608217 263.01274495263294
student-t s16c7 108_3 365.0 295.0 367.88421261948247 291.02391445313066
student-t s16c7 173_3 371.0 312.0 368.34575706470963 314.84355277081994
student-t s16c7 172_4 364.0 285.0 356.45601691412065 283.9404651073335
student-t s16c7 40_1 406.0 275.0 384.18076606785775 273.62484604161233
student-t s16c7 106_1 390.0 305.0 385.5819406607702 295.6134423693731
student-t s16c7 173_1 404.0 334.0 384.3754198642184 316.59124087840905
student-t s16c8 38_1 309.0 363.0 294.1785981617523 343.2869135385936
student-t s16c8 95_1 319.0 392.0 295.8418191972337 356.7963534544724
student-t s16c8 157_3 304.0 369.0 284.21463687331726 344.27535285391997
student-t s16c8 214_7 268.0 318.0 269.84866462775483 322.6598056803699
student-t s16c8 205_5 294.0 362.0 287.03537376288364 351.50507001434613
student-t s16c8 152_1 320.0 399.0 308.32145450280683 385.1505224748411
student-t s16c8 199_1 335.0 411.0 328.6963549257093 401.69112299802237
student-t s16c8 196_2 297.0 372.0 300.29596106529686 389.372921980352
student-t s16c8 92_2 295.0 345.0 292.6045282403459 330.5162774721094
student-t s16c8 154_4 276.0 303.0 286.06438635202886 310.0297879787069
student-t s16c8 200_8 273.0 299.0 264.61209530090207 295.19618411485715
student-t s16c9 53_1 314.0 396.0 338.32522128766533 412.4755188656978
student-t s16c9 121_3 307.0 411.0 317.67020771755926 414.86065073478886
student-t s16c9 185_3 323.0 425.0 317.1433869962652 424.65478091158514
student-t s16c9 182_4 295.0 400.0 299.9064242444953 407.7614691152709
student-t s16c9 115_1 347.0 433.0 349.3420097594028 432.1072506922066
student-t s16c9 187_2 328.0 446.0 331.9693475782791 440.3493734485938
student-t s16c9 48_2 326.0 378.0 349.14140375818664 377.391826127157
student-t s16c9 108_3 349.0 385.0 391.549319465289 372.8731571073222
student-t s16c9 161_5 426.0 398.0 421.94588808599616 387.3634841608359
student-t s17c1 46_1 256.0 358.0 247.59597189734563 344.3679276254517
student-t s17c1 114_1 255.0 355.0 247.62774729497792 355.4783310215268
student-t s17c1 169_1 255.0 358.0 256.2755277842905 361.8565646288902
student-t s17c1 167_2 240.0 355.0 239.3257909619292 357.85950464627444
student-t s17c1 104_2 256.0 336.0 244.90019264883225 334.0879118874217
student-t s17c1 172_5 239.0 335.0 238.17668359949693 328.4148314207338
student-t s17c1 169_5 251.0 324.0 248.26576614714742 328.17034094039025
student-t s17c1 46_2 254.0 343.0 251.73180868167432 345.5807944445575
student-t s17c1 94_5 269.0 344.0 256.3345991348736 345.23225277429856
student-t s17c1 139_11 263.0 330.0 260.34479287309654 333.607451547804
student-t s17c1 199_18 264.0 338.0 260.9176860294081 333.94883674150213
student-t s17c1 189_17 267.0 324.0 264.31991478708204 320.31430206847233
student-t s17c1 138_9 268.0 360.0 256.62652630710437 356.2359834616591
student-t s17c1 196_16 248.0 366.0 250.14207754933727 362.3911008247337
student-t s17c1 193_14 260.0 360.0 263.1475559874278 363.8484505297604
student-t s17c1 89_3 245.0 348.0 249.60001836325725 346.47181511170635
student-t s17c1 135_6 259.0 347.0 255.5656049466202 346.4355813170634
student-t s17c1 189_11 249.0 348.0 249.90938239051715 349.6704375021824
student-t s17c1 183_13 269.0 343.0 267.10429155163615 343.52260346539805
student-t s17c1 135_5 238.0 349.0 241.2603720623184 347.4605463906819
student-t s17c1 181_9 225.0 350.0 227.95565594248683 349.8514988968571
student-t s18c1 24_1 366.0 208.0 364.84737016394996 198.3266396209562
student-t s18c1 83_3 377.0 198.0 367.8228225641185 186.95733215738494
student-t s18c1 135_4 385.0 207.0 370.25718455939455 193.071037671607
student-t s18c1 190_5 388.0 209.0 382.71256628011304 204.00697931143674
student-t s18c1 185_6 354.0 186.0 361.4882192744953 189.20155820203686
student-t s18c1 132_4 365.0 169.0 367.9987106106285 171.11226885552995
student-t s18c1 185_7 378.0 172.0 375.14372081891463 166.3417647116115
student-t s18c1 181_8 365.0 165.0 361.5801838250068 160.28425479473293
student-t s18c1 75_1 366.0 211.0 362.2747675014957 208.11694279544304
student-t s18c1 135_3 375.0 211.0 362.76751593983874 213.66514276702046
student-t s18c1 200_6 351.0 200.0 351.1708266381221 205.04699123540664
student-t s18c1 199_4 375.0 231.0 374.7484402949996 228.5177504735619
student-t s18c1 134_1 366.0 221.0 358.8102572847686 213.802298265451
student-t s18c1 209_3 366.0 214.0 365.48157529119544 211.14941448769522
student-t s18c1 194_1 350.0 221.0 349.85189891134166 221.76681186037638
student-t s18c2 40_3 78.0 232.0 57.6739061367652 250.68185458470862
student-t s18c2 98_7 70.0 229.0 44.06345734624435 240.35482190645664
student-t s18c2 143_11 25.0 240.0 24.8780831382374 243.86892758750596
student-t s18c2 142_12 61.0 232.0 51.27562249686916 228.86038580265566
student-t s18c2 185_16 45.0 229.0 40.830809652803374 238.52577130402025
student-t s18c2 181_19 77.0 213.0 68.1544080409655 207.9670133235396
student-t s18c2 91_5 67.0 241.0 51.6111781764418 254.42739727093254
student-t s18c2 154_11 45.0 223.0 44.12302341782825 233.04420606080862
student-t s18c2 206_17 57.0 187.0 57.196317974284064 191.99494216289884
student-t s18c2 140_7 55.0 264.0 51.597710634998194 275.3536463739391
student-t s18c2 191_12 45.0 264.0 41.37878912952539 278.0110248514045
student-t s18c2 37_1 112.0 271.0 85.03027927999827 258.2847004973505
student-t s18c2 87_1 122.0 267.0 98.9034296982632 268.2567890016189
student-t s18c2 152_3 129.0 258.0 123.50396188580173 271.1201397809048
student-t s18c2 140_1 95.0 269.0 94.93377527864213 276.3675351719419
student-t s18c2 200_3 79.0 269.0 83.06376694984948 276.91801173970885
student-t s18c2 196_1 99.0 292.0 101.58626146477509 284.40645749210455
student-t s18c2 83_2 107.0 260.0 88.6652738635401 253.94762156600234
student-t s18c2 132_3 82.0 253.0 75.70201809923381 247.05623623591592
student-t s18c2 185_3 74.0 256.0 73.28548772946195 256.8988734843303
student-t s18c2 180_6 64.0 243.0 65.43356436974157 230.59871444105252
student-t s18c2 130_4 111.0 249.0 105.45163070274351 256.07427965014574
student-t s18c2 178_7 98.0 266.0 106.9144157621576 251.76117302833083
student-t s18c2 175_8 115.0 272.0 119.81553511654705 262.1940497156549
student-t s19c1 30_1 170.0 233.0 195.70136527434966 224.03825407159906
student-t s19c1 101_3 178.0 224.0 198.29293588186502 216.52214455445053
student-t s19c1 160_5 187.0 206.0 193.88890267213188 211.22910811456927
student-t s19c1 206_11 191.0 199.0 193.14849368615822 196.97392344639397
student-t s19c1 203_9 185.0 220.0 191.37980071418343 220.23662840703886
student-t s19c1 159_6 202.0 203.0 204.77889609267083 215.61400794727084
student-t s19c1 210_15 215.0 197.0 217.06083760053824 194.3607928145108
student-t s19c1 207_13 197.0 228.0 198.89401004894577 234.47500420908509
student-t s19c1 77_1 173.0 238.0 193.98671346095773 228.9969699928653
student-t s19c1 125_3 213.0 239.0 211.94009189697658 229.34364174038396
student-t s19c1 183_5 215.0 240.0 225.67963404366606 236.6877438233278
student-t s19c1 182_6 219.0 221.0 218.71641117162523 222.55282781624186
student-t s19c1 121_1 148.0 208.0 175.59277321415897 233.31372395246254
