sample,cellID,trueBrlen,method,estBrlen
s16c8/k10_r4,b'14_7',0.342,spalin,0.15694135543437354
s16c8/k10_r4,b'14_7',0.342,problin,0.005000001534134849
s16c8/k10_r4,b'16_8',0.012,spalin,0.02120824482979975
s16c8/k10_r4,b'16_8',0.012,problin,0.0050000005418722945
s16c8/k10_r4,b'16_7',0.012,spalin,0.02120824482979975
s16c8/k10_r4,b'16_7',0.012,problin,0.0050000005418722945
s16c8/k10_r4,b'05_5',0.28800000000000003,spalin,0.06590139357744818
s16c8/k10_r4,b'05_5',0.28800000000000003,problin,0.005000001534134849
s16c8/k10_r4,b'16_6',0.066,spalin,0.11224820668672511
s16c8/k10_r4,b'16_6',0.066,problin,0.0050000005418722945
s16c8/k10_r4,b'16_5',0.066,spalin,0.11224820668672511
s16c8/k10_r4,b'16_5',0.066,problin,0.0050000005418722945
s16c8/k10_r4,b'52_1',0.342,spalin,0.227318336788354
s16c8/k10_r4,b'52_1',0.342,problin,0.14690337120542707
s16c8/k10_r4,b'99_1',0.28200000000000003,spalin,0.5890535319826596
s16c8/k10_r4,b'99_1',0.28200000000000003,problin,0.7251840372603553
s16c8/k10_r4,b'16_2',0.10200000000000001,spalin,0.1009760546238277
s16c8/k10_r4,b'16_2',0.10200000000000001,problin,0.005000001169273601
s16c8/k10_r4,b'16_1',0.10200000000000001,spalin,0.1009760546238277
s16c8/k10_r4,b'16_1',0.10200000000000001,problin,0.005000001169273601
s16c8/k10_r4,b'96_2',0.264,spalin,0.5798889293013921
s16c8/k10_r4,b'96_2',0.264,problin,0.4444970393030754
s16c8/k10_r4,b'16_4',0.12,spalin,0.11014065730509519
s16c8/k10_r4,b'16_4',0.12,problin,0.2856869991265536
s16c8/k10_r4,b'16_3',0.12,spalin,0.11014065730509519
s16c8/k10_r4,b'16_3',0.12,problin,0.2856869991265536
s16c8/k10_r5,b'8_1',0.222,spalin,0.46028742852431637
s16c8/k10_r5,b'8_1',0.222,problin,0.4501294680259634
s16c8/k10_r5,b'54_4',0.6960000000000001,spalin,0.977329183659037
s16c8/k10_r5,b'54_4',0.6960000000000001,problin,0.9969660957949787
s16c8/k10_r5,b'16_9',0.372,spalin,0.21748947684046033
s16c8/k10_r5,b'16_9',0.372,problin,0.2469035548916436
s16c8/k10_r5,b'00_8',0.276,spalin,0.1637180419263093
s16c8/k10_r5,b'00_8',0.276,problin,0.24190355374417052
s16c8/k10_r5,b'16_11',0.096,spalin,0.053771434914151046
s16c8/k10_r5,b'16_11',0.096,problin,0.00500000114747306
s16c8/k10_r5,b'16_10',0.096,spalin,0.053771434914151046
s16c8/k10_r5,b'16_10',0.096,problin,0.00500000114747306
s16c8/k10_r5,b'5_1',0.342,spalin,0.007198205365497497
s16c8/k10_r5,b'5_1',0.342,problin,0.04550228676392709
s16c8/k10_r5,b'57_3',0.372,spalin,0.6897102259860134
s16c8/k10_r5,b'57_3',0.372,problin,0.6420860549614223
s16c8/k10_r5,b'14_7',0.342,spalin,0.4732160362169742
s16c8/k10_r5,b'14_7',0.342,problin,0.5512813067727619
s16c8/k10_r5,b'16_8',0.012,spalin,0.024694192931012004
s16c8/k10_r5,b'16_8',0.012,problin,0.005000002188511116
s16c8/k10_r5,b'16_7',0.012,spalin,0.024694192931012004
s16c8/k10_r5,b'16_7',0.012,problin,0.005000002188511116
s16c8/k10_r5,b'05_5',0.28800000000000003,spalin,0.37055526469769146
s16c8/k10_r5,b'05_5',0.28800000000000003,problin,0.5512813067727598
s16c8/k10_r5,b'16_6',0.066,spalin,0.1273549644502948
s16c8/k10_r5,b'16_6',0.066,problin,0.005000002188513277
s16c8/k10_r5,b'16_5',0.066,spalin,0.1273549644502948
s16c8/k10_r5,b'16_5',0.066,problin,0.005000002188513277
s16c8/k10_r5,b'52_1',0.342,spalin,0.8154599354698073
s16c8/k10_r5,b'52_1',0.342,problin,0.7882987599632187
s16c8/k10_r5,b'99_1',0.28200000000000003,spalin,0.25736679351771646
s16c8/k10_r5,b'99_1',0.28200000000000003,problin,0.4050686027274023
s16c8/k10_r5,b'16_2',0.10200000000000001,spalin,0.11479372614647584
s16c8/k10_r5,b'16_2',0.10200000000000001,problin,0.0050000012320743316
s16c8/k10_r5,b'16_1',0.10200000000000001,spalin,0.11479372614647584
s16c8/k10_r5,b'16_1',0.10200000000000001,problin,0.0050000012320743316
s16c8/k10_r5,b'96_2',0.264,spalin,0.2779173420722787
s16c8/k10_r5,b'96_2',0.264,problin,0.21275770130796334
s16c8/k10_r5,b'16_4',0.12,spalin,0.09424317759191367
s16c8/k10_r5,b'16_4',0.12,problin,0.19731090265151327
s16c8/k10_r5,b'16_3',0.12,spalin,0.09424317759191367
s16c8/k10_r5,b'16_3',0.12,problin,0.19731090265151327
s14c2/k10_r1,b'8_1',0.342,spalin,0.25318572100118153
s14c2/k10_r1,b'8_1',0.342,problin,0.23472205130772153
s14c2/k10_r1,b'15_3',0.342,spalin,0.38735944431277847
s14c2/k10_r1,b'15_3',0.342,problin,0.43468662443149114
s14c2/k10_r1,b'66_5',0.306,spalin,0.5275646319754237
s14c2/k10_r1,b'66_5',0.306,problin,0.5331482858623018
s14c2/k10_r1,b'06_9',0.24,spalin,0.10095587120409635
s14c2/k10_r1,b'06_9',0.24,problin,0.1985268405603692
s14c2/k10_r1,b'16_10',0.06,spalin,0.052042324711578485
s14c2/k10_r1,b'16_10',0.06,problin,0.004999980639427424
s14c2/k10_r1,b'16_9',0.06,spalin,0.052042324711578485
s14c2/k10_r1,b'16_9',0.06,problin,0.004999980639427424
s14c2/k10_r1,b'05_10',0.234,spalin,0.07326734559917336
s14c2/k10_r1,b'05_10',0.234,problin,0.19852682547546052
s14c2/k10_r1,b'16_12',0.066,spalin,0.07973085031650147
s14c2/k10_r1,b'16_12',0.066,problin,0.004999995724336099
s14c2/k10_r1,b'16_11',0.066,spalin,0.07973085031650147
s14c2/k10_r1,b'16_11',0.066,problin,0.004999995724336099
s14c2/k10_r1,b'60_6',0.27,spalin,0.3603010650276701
s14c2/k10_r1,b'60_6',0.27,problin,0.36660181007948844
s14c2/k10_r1,b'09_13',0.294,spalin,0.17802682470615733
s14c2/k10_r1,b'09_13',0.294,problin,0.36507330550210637
s14c2/k10_r1,b'16_14',0.042,spalin,0.14223493815727112
s14c2/k10_r1,b'16_14',0.042,problin,0.00499999148050351
s14c2/k10_r1,b'16_13',0.042,spalin,0.14223493815727112
s14c2/k10_r1,b'16_13',0.042,problin,0.00499999148050351
s14c2/k10_r1,b'98_10',0.228,spalin,0.27194134796438374
s14c2/k10_r1,b'98_10',0.228,problin,0.36507330550209854
s14c2/k10_r1,b'16_16',0.108,spalin,0.048320414899044685
s14c2/k10_r1,b'16_16',0.108,problin,0.004999991480511322
s14c2/k10_r1,b'16_15',0.108,spalin,0.048320414899044685
s14c2/k10_r1,b'16_15',0.108,problin,0.004999991480511322
s14c2/k10_r1,b'07_1',0.294,spalin,0.7707037226547692
s14c2/k10_r1,b'07_1',0.294,problin,0.8534102154379477
s14c2/k10_r1,b'56_1',0.294,spalin,0.005000000264242119
s14c2/k10_r1,b'56_1',0.294,problin,0.0050001205693325085
s14c2/k10_r1,b'16_2',0.36,spalin,0.2922185492848656
s14c2/k10_r1,b'16_2',0.36,problin,0.3129514023518422
s14c2/k10_r1,b'01_2',0.27,spalin,0.22514259814726167
s14c2/k10_r1,b'01_2',0.27,problin,0.30795141150635397
s14c2/k10_r1,b'16_4',0.09,spalin,0.06707595113760395
s14c2/k10_r1,b'16_4',0.09,problin,0.004999990845488271
s14c2/k10_r1,b'16_3',0.09,spalin,0.06707595113760395
s14c2/k10_r1,b'16_3',0.09,problin,0.004999990845488271
s14c2/k10_r1,b'52_2',0.27,spalin,0.11660184040459692
s14c2/k10_r1,b'52_2',0.27,problin,0.19133726122075262
s14c2/k10_r1,b'97_3',0.27,spalin,0.07587685556012455
s14c2/k10_r1,b'97_3',0.27,problin,0.12161416998400779
s14c2/k10_r1,b'16_6',0.114,spalin,0.10473985358438626
s14c2/k10_r1,b'16_6',0.114,problin,0.005000091716414351
s14c2/k10_r1,b'16_5',0.114,spalin,0.10473985358438626
s14c2/k10_r1,b'16_5',0.114,problin,0.005000091716414351
s14c2/k10_r1,b'95_4',0.258,spalin,0.005000000157640811
s14c2/k10_r1,b'95_4',0.258,problin,0.00499998224526353
s14c2/k10_r1,b'16_8',0.126,spalin,0.17561670898687
s14c2/k10_r1,b'16_8',0.126,problin,0.12161427945515861
s14c2/k10_r1,b'16_7',0.126,spalin,0.17561670898687
s14c2/k10_r1,b'16_7',0.126,problin,0.12161427945515861
s14c2/k10_r2,b'8_1',0.342,spalin,0.33540152631781966
s14c2/k10_r2,b'8_1',0.342,problin,0.33015725350331465
s14c2/k10_r2,b'15_3',0.342,spalin,0.46672247780765275
s14c2/k10_r2,b'15_3',0.342,problin,0.617262078779387
s14c2/k10_r2,b'66_5',0.306,spalin,0.3809153343784919
s14c2/k10_r2,b'66_5',0.306,problin,0.3731418705684203
s14c2/k10_r2,b'06_9',0.24,spalin,0.01570735756703491
s14c2/k10_r2,b'06_9',0.24,problin,0.005000000054533836
s14c2/k10_r2,b'16_10',0.06,spalin,0.08073667786190836
s14c2/k10_r2,b'16_10',0.06,problin,0.004999999907346123
s14c2/k10_r2,b'16_9',0.06,spalin,0.08073667786190836
s14c2/k10_r2,b'16_9',0.06,problin,0.004999999907346123
s14c2/k10_r2,b'05_10',0.234,spalin,0.005000000198993329
s14c2/k10_r2,b'05_10',0.234,problin,0.005000000054533836
s14c2/k10_r2,b'16_12',0.066,spalin,0.09144403522994994
s14c2/k10_r2,b'16_12',0.066,problin,0.004999999907346123
s14c2/k10_r2,b'16_11',0.066,spalin,0.09144403522994994
s14c2/k10_r2,b'16_11',0.066,problin,0.004999999907346123
s14c2/k10_r2,b'60_6',0.27,spalin,0.33523729446035555
s14c2/k10_r2,b'60_6',0.27,problin,0.37314187056842
s14c2/k10_r2,b'09_13',0.294,spalin,0.005000000183082381
s14c2/k10_r2,b'09_13',0.294,problin,0.005000000054534047
s14c2/k10_r2,b'16_14',0.042,spalin,0.13712207516399721
s14c2/k10_r2,b'16_14',0.042,problin,0.004999999907346196
s14c2/k10_r2,b'16_13',0.042,spalin,0.13712207516399721
s14c2/k10_r2,b'16_13',0.042,problin,0.004999999907346196
s14c2/k10_r2,b'98_10',0.228,spalin,0.07367623711545059
s14c2/k10_r2,b'98_10',0.228,problin,0.005000000054534047
s14c2/k10_r2,b'16_16',0.108,spalin,0.06844583823162902
s14c2/k10_r2,b'16_16',0.108,problin,0.004999999907346196
s14c2/k10_r2,b'16_15',0.108,spalin,0.06844583823162902
s14c2/k10_r2,b'16_15',0.108,problin,0.004999999907346196
s14c2/k10_r2,b'07_1',0.294,spalin,0.00500000021327532
s14c2/k10_r2,b'07_1',0.294,problin,0.004999999900562611
s14c2/k10_r2,b'56_1',0.294,spalin,0.7347250637667584
s14c2/k10_r2,b'56_1',0.294,problin,0.7293580207745087
s14c2/k10_r2,b'16_2',0.36,spalin,0.2043567836350543
s14c2/k10_r2,b'16_2',0.36,problin,0.2660459285106953
s14c2/k10_r2,b'01_2',0.27,spalin,0.005000000137283178
s14c2/k10_r2,b'01_2',0.27,problin,0.005000000143218844
s14c2/k10_r2,b'16_4',0.09,spalin,0.1993567834977711
s14c2/k10_r2,b'16_4',0.09,problin,0.2610459283674765
s14c2/k10_r2,b'16_3',0.09,spalin,0.1993567834977711
s14c2/k10_r2,b'16_3',0.09,problin,0.2610459283674765
s14c2/k10_r2,b'52_2',0.27,spalin,0.4530589671240493
s14c2/k10_r2,b'52_2',0.27,problin,0.4673531217413548
s14c2/k10_r2,b'97_3',0.27,spalin,0.31694017473015085
s14c2/k10_r2,b'97_3',0.27,problin,0.37391710283523283
s14c2/k10_r2,b'16_6',0.114,spalin,0.1690827055476124
s14c2/k10_r2,b'16_6',0.114,problin,0.15413372470861647
s14c2/k10_r2,b'16_5',0.114,spalin,0.1690827055476124
s14c2/k10_r2,b'16_5',0.114,problin,0.15413372470861647
s14c2/k10_r2,b'95_4',0.258,spalin,0.24223375182904971
s14c2/k10_r2,b'95_4',0.258,problin,0.23266639970632197
s14c2/k10_r2,b'16_8',0.126,spalin,0.24378912844871348
s14c2/k10_r2,b'16_8',0.126,problin,0.29538442783752733
s14c2/k10_r2,b'16_7',0.126,spalin,0.24378912844871348
s14c2/k10_r2,b'16_7',0.126,problin,0.29538442783752733
s14c2/k10_r3,b'8_1',0.342,spalin,0.2049259463405009
s14c2/k10_r3,b'8_1',0.342,problin,0.20408159469554543
s14c2/k10_r3,b'15_3',0.342,spalin,0.06822529559286743
s14c2/k10_r3,b'15_3',0.342,problin,0.08245300855726014
s14c2/k10_r3,b'66_5',0.306,spalin,0.48147280941677073
s14c2/k10_r3,b'66_5',0.306,problin,0.4377743275518273
s14c2/k10_r3,b'06_9',0.24,spalin,0.22975438717732943
s14c2/k10_r3,b'06_9',0.24,problin,0.34985435125268305
s14c2/k10_r3,b'16_10',0.06,spalin,0.07529783586342129
s14c2/k10_r3,b'16_10',0.06,problin,0.00499999999323996
s14c2/k10_r3,b'16_9',0.06,spalin,0.07529783586342129
s14c2/k10_r3,b'16_9',0.06,problin,0.00499999999323996
s14c2/k10_r3,b'05_10',0.234,spalin,0.17385297261243463
s14c2/k10_r3,b'05_10',0.234,problin,0.23148011454844272
s14c2/k10_r3,b'16_12',0.066,spalin,0.1311992504283161
s14c2/k10_r3,b'16_12',0.066,problin,0.12337423669748031
s14c2/k10_r3,b'16_11',0.066,spalin,0.1311992504283161
s14c2/k10_r3,b'16_11',0.066,problin,0.12337423669748031
s14c2/k10_r3,b'60_6',0.27,spalin,0.5623777803792944
s14c2/k10_r3,b'60_6',0.27,problin,0.5960495202973347
s14c2/k10_r3,b'09_13',0.294,spalin,0.07586870095366299
s14c2/k10_r3,b'09_13',0.294,problin,0.19157915850552437
s14c2/k10_r3,b'16_14',0.042,spalin,0.14827855112456403
s14c2/k10_r3,b'16_14',0.042,problin,0.004999999994891347
s14c2/k10_r3,b'16_13',0.042,spalin,0.14827855112456403
s14c2/k10_r3,b'16_13',0.042,problin,0.004999999994891347
s14c2/k10_r3,b'98_10',0.228,spalin,0.005248072969975985
s14c2/k10_r3,b'98_10',0.228,problin,0.0050000000118151314
s14c2/k10_r3,b'16_16',0.108,spalin,0.21889917910825107
s14c2/k10_r3,b'16_16',0.108,problin,0.19157915848860058
s14c2/k10_r3,b'16_15',0.108,spalin,0.21889917910825107
s14c2/k10_r3,b'16_15',0.108,problin,0.19157915848860058
s14c2/k10_r3,b'07_1',0.294,spalin,0.2613613484717282
s14c2/k10_r3,b'07_1',0.294,problin,0.24411922203824163
s14c2/k10_r3,b'56_1',0.294,spalin,0.17144775283978336
s14c2/k10_r3,b'56_1',0.294,problin,0.15952727187860322
s14c2/k10_r3,b'16_2',0.36,spalin,0.42194122673887746
s14c2/k10_r3,b'16_2',0.36,problin,0.4714351934410453
s14c2/k10_r3,b'01_2',0.27,spalin,0.27571638138269333
s14c2/k10_r3,b'01_2',0.27,problin,0.31520537705366525
s14c2/k10_r3,b'16_4',0.09,spalin,0.1462248453561841
s14c2/k10_r3,b'16_4',0.09,problin,0.15622981638738004
s14c2/k10_r3,b'16_3',0.09,spalin,0.1462248453561841
s14c2/k10_r3,b'16_3',0.09,problin,0.15622981638738004
s14c2/k10_r3,b'52_2',0.27,spalin,0.2893115877056301
s14c2/k10_r3,b'52_2',0.27,problin,0.38654520611382076
s14c2/k10_r3,b'97_3',0.27,spalin,0.0775787441318749
s14c2/k10_r3,b'97_3',0.27,problin,0.005000000142959218
s14c2/k10_r3,b'16_6',0.114,spalin,0.22649864774115575
s14c2/k10_r3,b'16_6',0.114,problin,0.23941725906286856
s14c2/k10_r3,b'16_5',0.114,spalin,0.22649864774115575
s14c2/k10_r3,b'16_5',0.114,problin,0.23941725906286856
s14c2/k10_r3,b'95_4',0.258,spalin,0.1576580641733091
s14c2/k10_r3,b'95_4',0.258,problin,0.13005883254632275
s14c2/k10_r3,b'16_8',0.126,spalin,0.1464193276997216
s14c2/k10_r3,b'16_8',0.126,problin,0.11435842665950503
s14c2/k10_r3,b'16_7',0.126,spalin,0.1464193276997216
s14c2/k10_r3,b'16_7',0.126,problin,0.11435842665950503
s14c2/k10_r4,b'8_1',0.342,spalin,0.5369967817512012
s14c2/k10_r4,b'8_1',0.342,problin,0.5014398567361207
s14c2/k10_r4,b'15_3',0.342,spalin,0.7082270363414848
s14c2/k10_r4,b'15_3',0.342,problin,0.9286733184083659
s14c2/k10_r4,b'66_5',0.306,spalin,0.3668271683824629
s14c2/k10_r4,b'66_5',0.306,problin,0.20567546494003353
s14c2/k10_r4,b'06_9',0.24,spalin,0.04855631366085372
s14c2/k10_r4,b'06_9',0.24,problin,0.17681279704470146
s14c2/k10_r4,b'16_10',0.06,spalin,0.08466119075423736
s14c2/k10_r4,b'16_10',0.06,problin,0.004999999989933568
s14c2/k10_r4,b'16_9',0.06,spalin,0.08466119075423736
s14c2/k10_r4,b'16_9',0.06,problin,0.004999999989933568
s14c2/k10_r4,b'05_10',0.234,spalin,0.005
s14c2/k10_r4,b'05_10',0.234,problin,0.004999999719176954
s14c2/k10_r4,b'16_12',0.066,spalin,0.12821750446276128
s14c2/k10_r4,b'16_12',0.066,problin,0.17681279731545807
s14c2/k10_r4,b'16_11',0.066,spalin,0.12821750446276128
s14c2/k10_r4,b'16_11',0.066,problin,0.17681279731545807
s14c2/k10_r4,b'60_6',0.27,spalin,0.3105443208094576
s14c2/k10_r4,b'60_6',0.27,problin,0.24351773252208309
s14c2/k10_r4,b'09_13',0.294,spalin,0.005
s14c2/k10_r4,b'09_13',0.294,problin,0.004999999109419354
s14c2/k10_r4,b'16_14',0.042,spalin,0.18450035208470056
s14c2/k10_r4,b'16_14',0.042,problin,0.1389705303431661
s14c2/k10_r4,b'16_13',0.042,spalin,0.18450035208470056
s14c2/k10_r4,b'16_13',0.042,problin,0.1389705303431661
s14c2/k10_r4,b'98_10',0.228,spalin,0.11971475263318428
s14c2/k10_r4,b'98_10',0.228,problin,0.13897052820803363
s14c2/k10_r4,b'16_16',0.108,spalin,0.0697855993549121
s14c2/k10_r4,b'16_16',0.108,problin,0.005000001244551814
s14c2/k10_r4,b'16_15',0.108,spalin,0.0697855993549121
s14c2/k10_r4,b'16_15',0.108,problin,0.005000001244551814
s14c2/k10_r4,b'07_1',0.294,spalin,0.7896172450959172
s14c2/k10_r4,b'07_1',0.294,problin,0.8331612838482289
s14c2/k10_r4,b'56_1',0.294,spalin,0.005
s14c2/k10_r4,b'56_1',0.294,problin,0.005000008373951592
s14c2/k10_r4,b'16_2',0.36,spalin,0.4136544640703028
s14c2/k10_r4,b'16_2',0.36,problin,0.47800028877306755
s14c2/k10_r4,b'01_2',0.27,spalin,0.3233420262532289
s14c2/k10_r4,b'01_2',0.27,problin,0.4730002884582078
s14c2/k10_r4,b'16_4',0.09,spalin,0.0903124378170739
s14c2/k10_r4,b'16_4',0.09,problin,0.005000000314859742
s14c2/k10_r4,b'16_3',0.09,spalin,0.0903124378170739
s14c2/k10_r4,b'16_3',0.09,problin,0.005000000314859742
s14c2/k10_r4,b'52_2',0.27,spalin,0.1642962743827285
s14c2/k10_r4,b'52_2',0.27,problin,0.26674060636993696
s14c2/k10_r4,b'97_3',0.27,spalin,0.10988455527953853
s14c2/k10_r4,b'97_3',0.27,problin,0.21125967905923523
s14c2/k10_r4,b'16_6',0.114,spalin,0.14447363438085453
s14c2/k10_r4,b'16_6',0.114,problin,0.005000011717846929
s14c2/k10_r4,b'16_5',0.114,spalin,0.14447363438085453
s14c2/k10_r4,b'16_5',0.114,problin,0.005000011717846929
s14c2/k10_r4,b'95_4',0.258,spalin,0.005
s14c2/k10_r4,b'95_4',0.258,problin,0.00499999940680443
s14c2/k10_r4,b'16_8',0.126,spalin,0.24935818973892082
s14c2/k10_r4,b'16_8',0.126,problin,0.21125969137027772
s14c2/k10_r4,b'16_7',0.126,spalin,0.24935818973892082
s14c2/k10_r4,b'16_7',0.126,problin,0.21125969137027772
s14c2/k10_r5,b'8_1',0.342,spalin,0.6012047917566709
s14c2/k10_r5,b'8_1',0.342,problin,0.5777466221229628
s14c2/k10_r5,b'15_3',0.342,spalin,0.4131330472263292
s14c2/k10_r5,b'15_3',0.342,problin,0.4945525267916463
s14c2/k10_r5,b'66_5',0.306,spalin,0.48800780980873293
s14c2/k10_r5,b'66_5',0.306,problin,0.587815214743836
s14c2/k10_r5,b'06_9',0.24,spalin,0.01361034452456252
s14c2/k10_r5,b'06_9',0.24,problin,0.005000028452441451
s14c2/k10_r5,b'16_10',0.06,spalin,0.065223025026395
s14c2/k10_r5,b'16_10',0.06,problin,0.004999989195968612
s14c2/k10_r5,b'16_9',0.06,spalin,0.065223025026395
s14c2/k10_r5,b'16_9',0.06,problin,0.004999989195968612
s14c2/k10_r5,b'05_10',0.234,spalin,0.005000000000207657
s14c2/k10_r5,b'05_10',0.234,problin,0.005000028452441451
s14c2/k10_r5,b'16_12',0.066,spalin,0.07383336955074986
s14c2/k10_r5,b'16_12',0.066,problin,0.004999989195968612
s14c2/k10_r5,b'16_11',0.066,spalin,0.07383336955074986
s14c2/k10_r5,b'16_11',0.066,problin,0.004999989195968612
s14c2/k10_r5,b'60_6',0.27,spalin,0.31716606176223044
s14c2/k10_r5,b'60_6',0.27,problin,0.33254772905776103
s14c2/k10_r5,b'09_13',0.294,spalin,0.11855097205153096
s14c2/k10_r5,b'09_13',0.294,problin,0.26026752296410594
s14c2/k10_r5,b'16_14',0.042,spalin,0.13112414554592905
s14c2/k10_r5,b'16_14',0.042,problin,0.004999980370379032
s14c2/k10_r5,b'16_13',0.042,spalin,0.13112414554592905
s14c2/k10_r5,b'16_13',0.042,problin,0.004999980370379032
s14c2/k10_r5,b'98_10',0.228,spalin,0.19694862002658925
s14c2/k10_r5,b'98_10',0.228,problin,0.2602674593764039
s14c2/k10_r5,b'16_16',0.108,spalin,0.052726497570870764
s14c2/k10_r5,b'16_16',0.108,problin,0.005000043958081076
s14c2/k10_r5,b'16_15',0.108,spalin,0.052726497570870764
s14c2/k10_r5,b'16_15',0.108,problin,0.005000043958081076
s14c2/k10_r5,b'07_1',0.294,spalin,0.6300823717163555
s14c2/k10_r5,b'07_1',0.294,problin,0.6988658755442214
s14c2/k10_r5,b'56_1',0.294,spalin,0.03761284647581802
s14c2/k10_r5,b'56_1',0.294,problin,0.010364491914278153
s14c2/k10_r5,b'16_2',0.36,spalin,0.3122790083938461
s14c2/k10_r5,b'16_2',0.36,problin,0.38313738213656606
s14c2/k10_r5,b'01_2',0.27,spalin,0.24699749494832338
s14c2/k10_r5,b'01_2',0.27,problin,0.37813739977975763
s14c2/k10_r5,b'16_4',0.09,spalin,0.06528151344552272
s14c2/k10_r5,b'16_4',0.09,problin,0.004999982356808415
s14c2/k10_r5,b'16_3',0.09,spalin,0.06528151344552272
s14c2/k10_r5,b'16_3',0.09,problin,0.004999982356808415
s14c2/k10_r5,b'52_2',0.27,spalin,0.12149221520240472
s14c2/k10_r5,b'52_2',0.27,problin,0.1951744935641413
s14c2/k10_r5,b'97_3',0.27,spalin,0.11605425071935126
s14c2/k10_r5,b'97_3',0.27,problin,0.1933273404651271
s14c2/k10_r5,b'16_6',0.114,spalin,0.11234538894790815
s14c2/k10_r5,b'16_6',0.114,problin,0.005000040021575823
s14c2/k10_r5,b'16_5',0.114,spalin,0.11234538894790815
s14c2/k10_r5,b'16_5',0.114,problin,0.005000040021575823
s14c2/k10_r5,b'95_4',0.258,spalin,0.15471890815289488
s14c2/k10_r5,b'95_4',0.258,problin,0.1933274084758112
s14c2/k10_r5,b'16_8',0.126,spalin,0.07368073151436451
s14c2/k10_r5,b'16_8',0.126,problin,0.004999972010891719
s14c2/k10_r5,b'16_7',0.126,spalin,0.07368073151436451
s14c2/k10_r5,b'16_7',0.126,problin,0.004999972010891719
s16c6/k10_r1,b'4_1',0.138,spalin,0.3153859306683705
s16c6/k10_r1,b'4_1',0.138,problin,0.3027873820203487
s16c6/k10_r1,b'8_3',0.324,spalin,0.2873142812900224
s16c6/k10_r1,b'8_3',0.324,problin,0.30829733595051967
s16c6/k10_r1,b'35_5',0.342,spalin,0.8083287333167015
s16c6/k10_r1,b'35_5',0.342,problin,0.7645296008659723
s16c6/k10_r1,b'81_9',0.276,spalin,0.005000000262851506
s16c6/k10_r1,b'81_9',0.276,problin,0.005000000169759128
s16c6/k10_r1,b'16_16',0.21,spalin,0.13756367018050958
s16c6/k10_r1,b'16_16',0.21,problin,0.20082661047669995
s16c6/k10_r1,b'16_15',0.21,spalin,0.13756367018050958
s16c6/k10_r1,b'16_15',0.21,problin,0.20082661047669995
s16c6/k10_r1,b'78_10',0.258,spalin,0.00500000027607797
s16c6/k10_r1,b'78_10',0.258,problin,0.005000000169759521
s16c6/k10_r1,b'16_18',0.228,spalin,0.13756367016728305
s16c6/k10_r1,b'16_18',0.228,problin,0.20082661047669956
s16c6/k10_r1,b'16_17',0.228,spalin,0.13756367016728305
s16c6/k10_r1,b'16_17',0.228,problin,0.20082661047669956
s16c6/k10_r1,b'28_5',0.3,spalin,0.1364921188178202
s16c6/k10_r1,b'28_5',0.3,problin,0.07084118677686446
s16c6/k10_r1,b'03_13',0.45,spalin,0.7650900181140528
s16c6/k10_r1,b'03_13',0.45,problin,0.8945150248521982
s16c6/k10_r1,b'16_21',0.078,spalin,0.04931026682818957
s16c6/k10_r1,b'16_21',0.078,problin,0.00499999988336878
s16c6/k10_r1,b'16_20',0.078,spalin,0.04931026682818957
s16c6/k10_r1,b'16_20',0.078,problin,0.00499999988336878
s16c6/k10_r1,b'75_9',0.28200000000000003,spalin,0.5346655428963946
s16c6/k10_r1,b'75_9',0.28200000000000003,problin,0.5816553702578816
s16c6/k10_r1,b'16_24',0.246,spalin,0.27973474204584775
s16c6/k10_r1,b'16_24',0.246,problin,0.31785965447768544
s16c6/k10_r1,b'08_15',0.198,spalin,0.14052647133346904
s16c6/k10_r1,b'08_15',0.198,problin,0.005000000850709634
s16c6/k10_r1,b'16_23',0.048,spalin,0.13920827071237873
s16c6/k10_r1,b'16_23',0.048,problin,0.3128596536269758
s16c6/k10_r1,b'16_22',0.048,spalin,0.13920827071237873
s16c6/k10_r1,b'16_22',0.048,problin,0.3128596536269758
s16c6/k10_r1,b'6_1',0.312,spalin,0.2121385438236204
s16c6/k10_r1,b'6_1',0.312,problin,0.2978495826110757
s16c6/k10_r1,b'32_1',0.336,spalin,0.7195453695844489
s16c6/k10_r1,b'32_1',0.336,problin,0.7792340572678405
s16c6/k10_r1,b'77_3',0.27,spalin,0.12481996058456868
s16c6/k10_r1,b'77_3',0.27,problin,0.0050000001257554105
s16c6/k10_r1,b'16_6',0.234,spalin,0.18170281105744646
s16c6/k10_r1,b'16_6',0.234,problin,0.19656990733006474
s16c6/k10_r1,b'16_7',0.234,spalin,0.18170281105744646
s16c6/k10_r1,b'16_7',0.234,problin,0.19656990733006474
s16c6/k10_r1,b'76_1',0.264,spalin,0.13403013456374988
s16c6/k10_r1,b'76_1',0.264,problin,0.0050000001257566595
s16c6/k10_r1,b'16_1',0.24,spalin,0.17249263707826532
