sample,cellID,true_x,true_y,method,est_x,est_y,error
s20c6,156_1,165.0,203.0,unit,171.46428571428598,196.51428571428602,9.157045352723564
s20c6,156_1,165.0,203.0,random brlen,170.3404169657008,195.7155959289153,9.032308455670696
s20c6,156_1,165.0,203.0,given true brlen,165.49035092750321,198.45178136402097,4.574575039582385
s20c6,156_1,165.0,203.0,gaussian (no topology info),161.6180499208868,195.02774829598468,8.659929767024039
s20c6,47_1,192.0,198.0,unit,186.41666666666723,191.53333333333393,8.543499803293434
s20c6,47_1,192.0,198.0,random brlen,184.8834431673743,190.14382541968624,10.60022925168883
s20c6,47_1,192.0,198.0,given true brlen,188.72705384986648,190.99279605749908,7.7338918788326945
s20c6,47_1,192.0,198.0,gaussian (no topology info),175.68396083040645,190.6757832500526,17.884554374764864
s20c6,1_1,176.0,195.0,unit,178.75000000000065,183.00000000000065,12.31107225224464
s20c6,1_1,176.0,195.0,random brlen,175.45657212568165,183.0789685453172,11.933411280858586
s20c6,1_1,176.0,195.0,given true brlen,181.33625730993316,184.7807017543792,11.528646872498232
s20c6,1_1,176.0,195.0,gaussian (no topology info),204.08180513347762,200.60585894324626,28.635876694213223
s20c6/k10_r2,89_4,201.0,187.0,spalin,189.64739990535287,190.50312780368523,11.880801038563625
s20c6/k10_r2,89_4,201.0,187.0,problin,189.8430936413439,190.63786775305783,11.735017736865974
s20c6/k10_r2,176_10,160.0,181.0,spalin,166.22977531049983,174.3795174269016,9.090703488730279
s20c6/k10_r2,176_10,160.0,181.0,problin,164.94408789754962,173.49429002781608,8.98775207297341
s20c6/k10_r2,46_2,186.0,185.0,spalin,179.56141239207295,183.5586773847063,6.597940683751924
s20c6/k10_r2,46_2,186.0,185.0,problin,180.10640923055172,183.93392110956128,5.989235039499203
s20c6/k10_r2,157_6,214.0,188.0,spalin,220.44093998286263,192.80428656707878,8.035351721079296
s20c6/k10_r2,157_6,214.0,188.0,problin,219.67014409955092,192.73762166896202,7.388883081216718
s20c6/k10_r2,166_5,241.0,186.0,spalin,229.0643240887967,201.9135853832792,19.892273857158628
s20c6/k10_r2,166_5,241.0,186.0,problin,227.39875200624212,201.17971774512122,20.38180016115483
s20c6/k10_r2,104_3,210.0,190.0,spalin,216.57916468261976,194.9061831665901,8.207072631892764
s20c6/k10_r2,104_3,210.0,190.0,problin,213.04051120292658,193.9222195137163,4.962712392321257
s20c6/k10_r2,201_1,147.0,204.0,spalin,148.1681993570836,201.65439095189777,2.620414384105999
s20c6/k10_r2,201_1,147.0,204.0,problin,146.3183724260452,201.94146609644167,2.1684505947045714
s20c6/k10_r2,210_3,170.0,196.0,spalin,170.24261138838045,198.8161651360462,2.8265962497771158
s20c6/k10_r2,210_3,170.0,196.0,problin,174.2387763783121,198.51264455315697,4.927535675755797
s20c6/k10_r2,156_1,165.0,203.0,spalin,162.25054609343113,199.40967741358867,4.522158009053001
s20c6/k10_r2,156_1,165.0,203.0,problin,161.65506750817525,199.1217601250681,5.121456619202848
s20c6/k10_r2,47_1,192.0,198.0,spalin,179.76569464961437,183.74336723667722,18.78642608786256
s20c6/k10_r2,47_1,192.0,198.0,problin,180.32936188600266,184.12669126085544,18.12932677623503
s20c6/k10_r2,1_1,176.0,195.0,spalin,179.56141239207363,183.55867738470704,11.982801067097368
s20c6/k10_r2,1_1,176.0,195.0,problin,180.1064092305527,183.9339211095627,11.803418944447854
s20c6/k10_r3,89_4,201.0,187.0,spalin,189.6205134165973,190.4846157950347,11.901061387155654
s20c6/k10_r3,89_4,201.0,187.0,problin,190.12973821976976,190.83522959393946,11.52699341584627
s20c6/k10_r3,176_10,160.0,181.0,spalin,165.78946991873877,174.0763563374922,9.025231493173212
s20c6/k10_r3,176_10,160.0,181.0,problin,163.53687096200514,172.52538656400375,9.183056631179143
s20c6/k10_r3,46_2,186.0,185.0,spalin,179.79500833233408,183.719513933739,6.335737223219735
s20c6/k10_r3,46_2,186.0,185.0,problin,180.66669540911727,184.31969192103298,5.376519035718057
s20c6/k10_r3,157_6,214.0,188.0,spalin,214.5310318690921,193.50410602518184,5.529663460142442
s20c6/k10_r3,157_6,214.0,188.0,problin,208.15549653123364,193.30634785300816,7.894019782946225
s20c6/k10_r3,166_5,241.0,186.0,spalin,226.85590025251724,201.64229596574853,21.08878803409088
s20c6/k10_r3,166_5,241.0,186.0,problin,222.59107826072565,200.91214873058016,23.690938760751358
s20c6/k10_r3,104_3,210.0,190.0,spalin,206.03907734802195,194.82221774371655,6.240408017330885
s20c6/k10_r3,104_3,210.0,190.0,problin,195.2271515746964,194.11795907830856,15.33605678026849
s20c6/k10_r3,201_1,147.0,204.0,spalin,153.66960949844508,200.79733862975817,7.398697906671695
s20c6/k10_r3,201_1,147.0,204.0,problin,158.51865900113728,200.1377255821276,12.148936943759011
s20c6/k10_r3,210_3,170.0,196.0,spalin,172.54850864251821,198.58729696244433,3.6316665420800507
s20c6/k10_r3,210_3,170.0,196.0,problin,173.55139834467758,198.45812922191533,4.319123692858623
s20c6/k10_r3,156_1,165.0,203.0,spalin,165.85359749918223,198.88678350867278,4.2008545077324895
s20c6/k10_r3,156_1,165.0,203.0,problin,170.66558079234315,198.33075075314582,7.341709218146408
s20c6/k10_r3,47_1,192.0,198.0,spalin,191.5846288666957,193.04621746728776,4.971166317856141
s20c6/k10_r3,47_1,192.0,198.0,problin,194.72655737984672,194.06629342937072,4.78624722819545
s20c6/k10_r3,1_1,176.0,195.0,spalin,179.79500833233442,183.71951393373945,11.90174164286833
s20c6/k10_r3,1_1,176.0,195.0,problin,180.66669540911823,184.31969192103395,11.65534326835176
s20c6/k10_r4,89_4,201.0,187.0,spalin,188.78121875019121,189.9067407788197,12.559767401744836
s20c6/k10_r4,89_4,201.0,187.0,problin,188.6532961850576,189.81866294707504,12.664357698009283
s20c6/k10_r4,176_10,160.0,181.0,spalin,166.07765881189047,174.27478147703897,9.064573945604286
s20c6/k10_r4,176_10,160.0,181.0,problin,164.8524404201715,173.43118848601648,8.990722204891192
s20c6/k10_r4,46_2,186.0,185.0,spalin,180.07056121896278,183.90923887207407,6.0289305930871695
s20c6/k10_r4,46_2,186.0,185.0,problin,180.74713169730842,184.37507428336556,5.289910921436484
s20c6/k10_r4,157_6,214.0,188.0,spalin,219.40252520153294,193.02546564199653,7.378521767406134
s20c6/k10_r4,157_6,214.0,188.0,problin,217.59583011948465,192.9005864045347,6.078300860972845
s20c6/k10_r4,166_5,241.0,186.0,spalin,229.1111621667826,202.06777204756796,19.98794045411251
s20c6/k10_r4,166_5,241.0,186.0,problin,227.38419621940716,201.4293968113485,20.578056238470577
s20c6/k10_r4,104_3,210.0,190.0,spalin,214.23444255475988,194.72542977819796,6.345091830560172
s20c6/k10_r4,104_3,210.0,190.0,problin,209.8482648424749,193.81228277313,3.815301233236097
s20c6/k10_r4,201_1,147.0,204.0,spalin,151.6410523675334,201.24178831468845,5.398805310360488
s20c6/k10_r4,201_1,147.0,204.0,problin,150.7932443874282,201.39701122361186,4.600462319458568
s20c6/k10_r4,210_3,170.0,196.0,spalin,165.11210944176094,199.49545757268405,6.0091345260159414
s20c6/k10_r4,210_3,170.0,196.0,problin,169.79324601986272,199.06367768980425,3.070646217867978
s20c6/k10_r4,156_1,165.0,203.0,spalin,162.84557962084884,199.7357921036363,3.91108429476852
s20c6/k10_r4,156_1,165.0,203.0,problin,160.3797356332292,200.1910333599915,5.407137542501826
s20c6/k10_r4,47_1,192.0,198.0,spalin,184.82240988065126,187.6973282838253,12.556386598565638
s20c6/k10_r4,47_1,192.0,198.0,problin,186.3209878176058,188.40037538227884,11.15365286213175
s20c6/k10_r4,1_1,176.0,195.0,spalin,180.07056121896295,183.90923887207418,11.814163154199093
s20c6/k10_r4,1_1,176.0,195.0,problin,180.74713169730322,184.37507428335982,11.637194929864444
s20c6/k10_r5,89_4,201.0,187.0,spalin,182.04184445980093,185.2665158575668,19.037243202692142
s20c6/k10_r5,89_4,201.0,187.0,problin,182.2117694898144,185.3835134192181,18.857641277999665
s20c6/k10_r5,176_10,160.0,181.0,spalin,169.10784573449516,176.36113968604548,10.221148611371614
s20c6/k10_r5,176_10,160.0,181.0,problin,168.6066840213969,176.0160775229296,9.945576559537209
s20c6/k10_r5,46_2,186.0,185.0,spalin,181.92515490284694,185.18617222818867,4.079095814557566
s20c6/k10_r5,46_2,186.0,185.0,problin,182.0907732444013,185.3002045289337,3.920736740190676
s20c6/k10_r5,157_6,214.0,188.0,spalin,218.80153748521164,193.44344840220447,7.258504854951527
s20c6/k10_r5,157_6,214.0,188.0,problin,216.149839538669,193.53372128598158,5.936655734750856
s20c6/k10_r5,166_5,241.0,186.0,spalin,221.0963870412868,199.27948468967674,23.92694135140585
s20c6/k10_r5,166_5,241.0,186.0,problin,215.74820876151614,198.29892450889963,28.087657517628315
s20c6/k10_r5,104_3,210.0,190.0,spalin,212.62131087676838,196.0956314072737,6.635359294416963
s20c6/k10_r5,104_3,210.0,190.0,problin,206.77248838358992,195.53232887276448,6.40495854713249
s20c6/k10_r5,201_1,147.0,204.0,spalin,151.24316335360686,200.91523073476665,5.245973376325933
s20c6/k10_r5,201_1,147.0,204.0,problin,155.30949833860944,200.0971669592003,9.18040676570003
s20c6/k10_r5,210_3,170.0,196.0,spalin,174.4091544213404,198.38115575584777,5.011042351131397
s20c6/k10_r5,210_3,170.0,196.0,problin,174.51933467434225,198.48776935185455,5.158815973335254
s20c6/k10_r5,156_1,165.0,203.0,spalin,172.9182976040808,196.43081591321848,10.28851867436782
s20c6/k10_r5,156_1,165.0,203.0,problin,179.93070421413842,195.0646676407371,16.908442506099004
s20c6/k10_r5,47_1,192.0,198.0,spalin,187.59104291020978,192.17562500801247,7.3049467258085565
s20c6/k10_r5,47_1,192.0,198.0,problin,188.2402444834646,192.9679691665039,6.281488346990202
s20c6/k10_r5,1_1,176.0,195.0,spalin,181.92515490284717,185.1861722281889,11.463798504749843
s20c6/k10_r5,1_1,176.0,195.0,problin,182.09077324440364,185.30020452893612,11.453538793543878
s7c5/k10_r1,207_8,165.0,150.0,spalin,161.61807172446686,162.06141301871472,12.52657666199634
s7c5/k10_r1,207_8,165.0,150.0,problin,161.90041070372905,162.5132271043124,12.891404359869245
s7c5/k10_r1,210_7,166.0,192.0,spalin,163.29429428490806,186.36824432991497,6.248000907827722
s7c5/k10_r1,210_7,166.0,192.0,problin,163.47630768376257,188.61401534404658,4.223022021892362
s7c5/k10_r1,166_6,181.0,170.0,spalin,161.6473227124303,165.29723630088108,19.915875692687138
s7c5/k10_r1,166_6,181.0,170.0,problin,161.92486968397702,163.33867895099962,20.204796328869893
s7c5/k10_r1,215_6,110.0,179.0,spalin,115.50877058933995,181.35642753211576,5.9916028005943405
s7c5/k10_r1,215_6,110.0,179.0,problin,117.91079413517608,184.10370425132453,9.41426900689184
s7c5/k10_r1,173_5,126.0,196.0,spalin,134.72326807669657,190.01879398170632,10.57687247588747
s7c5/k10_r1,173_5,126.0,196.0,problin,128.7323837857156,192.31111380074876,4.590621150069758
s7c5/k10_r1,115_3,151.0,197.0,spalin,157.1479757949517,172.88602411031275,24.885365972469245
s7c5/k10_r1,115_3,151.0,197.0,problin,158.96192549919226,170.25094541330014,27.9088548481828
s7c5/k10_r1,205_10,189.0,129.0,spalin,191.07292745641448,129.81924906803786,2.228945327960714
s7c5/k10_r1,205_10,189.0,129.0,problin,191.4638553709384,128.60368462794045,2.4955258289652544
s7c5/k10_r1,208_10,192.0,173.0,spalin,193.4254876604041,176.04775286053672,3.3646415215998964
s7c5/k10_r1,208_10,192.0,173.0,problin,194.4537169755847,177.43809079940894,5.071230318184224
s7c5/k10_r1,159_8,199.0,157.0,spalin,181.37851700002824,159.765781927278,17.83721426645852
s7c5/k10_r1,159_8,199.0,157.0,problin,180.80463288569626,159.1807730143055,18.32558744936186
s7c5/k10_r1,45_2,157.0,176.0,spalin,168.59168235018234,166.68953843525338,14.867810674613557
s7c5/k10_r1,45_2,157.0,176.0,problin,168.6855516381067,165.3228833467964,15.828864049987148
s7c5/k10_r1,186_2,162.0,224.0,spalin,166.25444590797264,229.19524504090361,6.714974387062004
s7c5/k10_r1,186_2,162.0,224.0,problin,166.18649924597682,231.09179835658307,8.235312979298284
s7c5,207_8,165.0,150.0,unit,161.27506070065874,156.75927852930948,7.717708145593555
s7c5,207_8,165.0,150.0,random brlen,164.7283351504181,161.16020763534596,11.163513615996196
s7c5,207_8,165.0,150.0,given true brlen,161.3475513546852,151.19394376399276,3.8426400844001853
s7c5,207_8,165.0,150.0,gaussian (no topology info),165.67141711673503,180.75660816695463,30.763935815825405
s7c5,210_7,166.0,192.0,unit,162.60839403399228,183.42594519597634,9.220488425840593
s7c5,210_7,166.0,192.0,random brlen,163.28719804132547,180.73008488467767,11.591819579926147
s7c5,210_7,166.0,192.0,given true brlen,163.27395158352016,187.86275803208054,4.954605036741715
s7c5,210_7,166.0,192.0,gaussian (no topology info),148.3447117136776,132.62529849948132,61.94404235072852
s7c5,166_6,181.0,170.0,unit,160.82518210197674,172.2778355879289,20.303000078412925
s7c5,166_6,181.0,170.0,random brlen,163.5089868256643,169.43032042469255,17.500287902869132
s7c5,166_6,181.0,170.0,given true brlen,159.95857480848383,171.1832091692611,21.074666261376354
s7c5,166_6,181.0,170.0,gaussian (no topology info),181.05609606747674,209.3418848271479,39.341924819730885
s7c5,215_6,110.0,179.0,unit,122.94901144640977,183.20603537981245,13.61497818784464
s7c5,215_6,110.0,179.0,random brlen,127.54138055293221,189.73114933047674,20.563501590336692
s7c5,215_6,110.0,179.0,given true brlen,112.7929480599598,180.1135147751699,3.0067381030204277
s7c5,215_6,110.0,179.0,gaussian (no topology info),143.3215599655023,153.00932621154348,42.25921772243929
s7c5,173_5,126.0,196.0,unit,143.84703433922948,189.61810613943754,18.95376490181096
s7c5,173_5,126.0,196.0,random brlen,146.15550513889733,200.94870454993924,20.754133663603156
s7c5,173_5,126.0,196.0,given true brlen,137.40058509658567,189.64875588944585,13.050350274852399
s7c5,173_5,126.0,196.0,gaussian (no topology info),179.2359759067963,190.2116217889583,53.54973812319776
s7c5,115_3,151.0,197.0,unit,158.59209157127927,176.64828303850086,21.72169969656291
s7c5,115_3,151.0,197.0,random brlen,159.25307703510043,184.7665606057444,14.757043062898044
s7c5,115_3,151.0,197.0,given true brlen,154.38800041476443,176.71479170655323,20.566191244831057
s7c5,115_3,151.0,197.0,gaussian (no topology info),155.796500876604,193.31748077591828,6.047095872813192
s7c5,205_10,189.0,129.0,unit,188.87200832466178,138.81651057925768,9.817344947674695
s7c5,205_10,189.0,129.0,random brlen,195.59252993551112,138.8020863944983,11.81280443568838
s7c5,205_10,189.0,129.0,given true brlen,191.14558133307057,131.39844525936257,3.218083112503417
s7c5,205_10,189.0,129.0,gaussian (no topology info),177.30687671603317,218.4763633111158,90.2371803832369
s7c5,208_10,192.0,173.0,unit,190.87200832466172,171.48317724592428,1.8902688927542308
s7c5,208_10,192.0,173.0,random brlen,193.18395215081952,167.0054597187926,6.110340078788441
s7c5,208_10,192.0,173.0,given true brlen,194.02312094206752,175.85018773045917,3.495223661669187
s7c5,208_10,192.0,173.0,gaussian (no topology info),147.84872004706205,151.59874439875605,49.06474562037876
s7c5,159_8,199.0,157.0,unit,183.6160249739852,159.44953173777293,15.577769202790373
s7c5,159_8,199.0,157.0,random brlen,189.93967807527582,161.81716259728523,10.261310290032236
s7c5,159_8,199.0,157.0,given true brlen,188.1813524823918,155.6399874285805,10.903796050214321
s7c5,159_8,199.0,157.0,gaussian (no topology info),208.7999799890066,127.39585091563343,31.184054431621487
s7c5,45_2,157.0,176.0,unit,171.104058272632,168.04890738813663,16.190871918467735
s7c5,45_2,157.0,176.0,random brlen,169.78327354505552,176.89140784777697,12.814315841229867
s7c5,45_2,157.0,176.0,given true brlen,167.24416696222886,168.69720312253935,12.580691514518204
s7c5,45_2,157.0,176.0,gaussian (no topology info),161.53357780418008,194.47582674873084,19.02391920072392
s7c5,186_2,162.0,224.0,unit,167.70135275754376,213.34963579604533,12.08038413887699
s7c5,186_2,162.0,224.0,random brlen,169.94696378515602,189.0802542549485,35.81260778415366
s7c5,186_2,162.0,224.0,given true brlen,166.0933125221673,230.95229023419068,8.067809300209992
s7c5,186_2,162.0,224.0,gaussian (no topology info),128.90620000529344,256.86408782835434,46.639552601621595
s7c5/k10_r2,207_8,165.0,150.0,spalin,161.4776532621828,153.84420618980198,5.213909068167888
s7c5/k10_r2,207_8,165.0,150.0,problin,161.51286748411434,149.54728154998077,3.5163969028445696
s7c5/k10_r2,210_7,166.0,192.0,spalin,162.53665503537664,181.1523363112409,11.3871228081726
s7c5/k10_r2,210_7,166.0,192.0,problin,162.2300642108828,176.5449638975124,15.908191499452794
s7c5/k10_r2,166_6,181.0,170.0,spalin,161.39459641993363,171.84882380433146,19.692384289281524
s7c5/k10_r2,166_6,181.0,170.0,problin,162.12292057048705,175.4941407608543,19.660358859599214
s7c5/k10_r2,215_6,110.0,179.0,spalin,115.8352192509924,181.57948633652717,6.379932089566676
s7c5/k10_r2,215_6,110.0,179.0,problin,117.935958907479,184.10365048516996,9.435395702140477
s7c5/k10_r2,173_5,126.0,196.0,spalin,134.60228079854727,190.46715310155489,10.227982681774973
s7c5/k10_r2,173_5,126.0,196.0,problin,128.80788424784703,192.3109571365056,4.636081448594965
s7c5/k10_r2,115_3,151.0,197.0,spalin,154.74268651558248,177.45542985846575,19.899696589930084
s7c5/k10_r2,115_3,151.0,197.0,problin,155.95892355495153,178.80573337073804,18.857949543906635
s7c5/k10_r2,205_10,189.0,129.0,spalin,191.27957815112907,130.7624821032176,2.8814613846566384
s7c5/k10_r2,205_10,189.0,129.0,problin,191.49107990692062,128.9124633288559,2.492617453894325
s7c5/k10_r2,208_10,192.0,173.0,spalin,192.08022086097367,169.9188746052714,3.0821695418287347
s7c5/k10_r2,208_10,192.0,173.0,problin,190.95064106560676,162.80040885904057,10.253429358801325
s7c5/k10_r2,159_8,199.0,157.0,spalin,188.54410419245056,158.8402834057262,10.616609635459016
s7c5/k10_r2,159_8,199.0,157.0,problin,190.774024646291,162.06895588380982,9.662348796842213
s7c5/k10_r2,45_2,157.0,176.0,spalin,167.25350275642202,170.56546214193742,11.604676665322023
s7c5/k10_r2,45_2,157.0,176.0,problin,167.60781770272155,173.2057223637811,10.969675652563561
s7c5/k10_r2,186_2,162.0,224.0,spalin,166.1179859963587,229.84097154479565,7.14666056653867
s7c5/k10_r2,186_2,162.0,224.0,problin,166.11442527134085,231.53105290170532,8.581681252629485
s7c5/k10_r3,207_8,165.0,150.0,spalin,161.58326591186716,151.89292136107463,3.906049552709435
s7c5/k10_r3,207_8,165.0,150.0,problin,161.51316009109905,149.25530995338138,3.565475538527393
s7c5/k10_r3,210_7,166.0,192.0,spalin,163.40340190476394,187.65551319914732,5.0613127971867815
s7c5/k10_r3,210_7,166.0,192.0,problin,163.48805982388086,188.7533046116124,4.104981655668965
s7c5/k10_r3,166_6,181.0,170.0,spalin,162.0840767078026,169.2926737558995,18.92914325615106
s7c5/k10_r3,166_6,181.0,170.0,problin,162.54860151375598,169.34320291664577,18.46308447976314
s7c5/k10_r3,215_6,110.0,179.0,spalin,115.81385683003822,181.42993636405845,6.301231782243504
s7c5/k10_r3,215_6,110.0,179.0,problin,117.94576066154553,184.08612162268253,9.434179649088906
s7c5/k10_r3,173_5,126.0,196.0,spalin,135.30846830767766,189.8419032306949,11.161081401690668
s7c5/k10_r3,173_5,126.0,196.0,problin,128.8372829190305,192.25836556915283,4.695743027117577
s7c5/k10_r3,115_3,151.0,197.0,spalin,160.9523734803381,172.1498303122586,26.769024476093247
s7c5/k10_r3,115_3,151.0,197.0,problin,162.7216007396728,170.5648488850615,28.917350127041924
s7c5/k10_r3,205_10,189.0,129.0,spalin,190.90800436829883,129.70296519890508,2.0333816022377804
s7c5/k10_r3,205_10,189.0,129.0,problin,191.42780280067112,128.64257784118502,2.453971686584522
s7c5/k10_r3,208_10,192.0,173.0,spalin,193.20437160666197,176.70107289045478,3.8921011686996057
s7c5/k10_r3,208_10,192.0,173.0,problin,194.41589565658626,177.44809448779773,5.061827377132582
s7c5/k10_r3,159_8,199.0,157.0,spalin,173.69866683777332,164.67321335080496,26.439282571827913
s7c5/k10_r3,159_8,199.0,157.0,problin,173.3099456559773,164.4224277881334,26.740817610329255
s7c5/k10_r3,45_2,157.0,176.0,spalin,170.02175702238668,166.82998516834834,15.926560456130765
s7c5/k10_r3,45_2,157.0,176.0,problin,170.3959450688935,166.11287316217863,16.649523158216258
s7c5/k10_r3,186_2,162.0,224.0,spalin,166.36491386036218,229.72386322868044,7.198269463490649
s7c5/k10_r3,186_2,162.0,224.0,problin,166.27630904679455,231.60721412640268,8.726770641459384
s7c5/k10_r4,207_8,165.0,150.0,spalin,161.1678185862943,151.53201446640517,4.127067083635331
s7c5/k10_r4,207_8,165.0,150.0,problin,161.48060487582165,149.20073694616156,3.6090114254905683
s7c5/k10_r4,210_7,166.0,192.0,spalin,163.17253722486277,187.89273672359937,4.986397233118917
s7c5/k10_r4,210_7,166.0,192.0,problin,163.46302228219454,188.8490850803859,4.04530848901393
s7c5/k10_r4,166_6,181.0,170.0,spalin,158.47944860489497,172.02380420266053,22.611302894576276
s7c5/k10_r4,166_6,181.0,170.0,problin,159.2938266612336,171.833599554967,21.783481088672414
s7c5/k10_r4,215_6,110.0,179.0,spalin,114.36655834262328,180.60998818190274,4.6539116563810525
s7c5/k10_r4,215_6,110.0,179.0,problin,112.71367833341105,180.08839559581526,2.923808316257179
s7c5/k10_r4,173_5,126.0,196.0,spalin,138.0479942323445,188.34904229737856,14.27204676246224
s7c5/k10_r4,173_5,126.0,196.0,problin,136.83556107338754,190.06726506468982,12.353409553146093
s7c5/k10_r4,115_3,151.0,197.0,spalin,149.9465844716933,179.35198295958975,17.67942843346154
s7c5/k10_r4,115_3,151.0,197.0,problin,151.1453572411155,179.03517503907452,17.965413009564685
s7c5/k10_r4,205_10,189.0,129.0,spalin,191.4863379437902,131.50538285832266,3.5297053187919145
s7c5/k10_r4,205_10,189.0,129.0,problin,191.97863935898232,136.67995373664343,8.237352841044382
s7c5/k10_r4,208_10,192.0,173.0,spalin,193.7684978570586,172.28901372620697,1.9060656211009552
s7c5/k10_r4,208_10,192.0,173.0,problin,193.97863936591702,169.34662051657608,4.154779824522513
s7c5/k10_r4,159_8,199.0,157.0,spalin,191.37834221512153,155.26231276223578,7.817238919598604
s7c5/k10_r4,159_8,199.0,157.0,problin,192.93591808690584,153.03986138010737,7.242636766915818
s7c5/k10_r4,45_2,157.0,176.0,spalin,167.59294026066405,169.09186091085445,12.646452824447577
s7c5/k10_r4,45_2,157.0,176.0,problin,166.5873763610101,169.42965354344102,11.622703560139188
s7c5/k10_r4,186_2,162.0,224.0,spalin,166.08336786088205,232.49830657859536,9.428420217145693
s7c5/k10_r4,186_2,162.0,224.0,problin,166.00092911748692,235.8946983959064,12.54955312880634
s7c5/k10_r5,207_8,165.0,150.0,spalin,158.68682365028644,165.7463782444715,16.964805434797878
s7c5/k10_r5,207_8,165.0,150.0,problin,159.67989600560077,164.22317891295936,15.185595967932057
s7c5/k10_r5,210_7,166.0,192.0,spalin,162.92000504000453,186.61706975366843,6.201798689934136
s7c5/k10_r5,210_7,166.0,192.0,problin,163.3768986012053,188.30467230903747,4.53167824232404
s7c5/k10_r5,166_6,181.0,170.0,spalin,158.34109419131636,167.80444911185958,22.765027040379536
s7c5/k10_r5,166_6,181.0,170.0,problin,159.4515761194645,166.13282500281525,21.89268403357805
s7c5/k10_r5,215_6,110.0,179.0,spalin,115.15401398064864,180.03154382654625,5.256228950379478
s7c5/k10_r5,215_6,110.0,179.0,problin,112.90136729752791,180.0064575405866,3.0709752483808894
s7c5/k10_r5,173_5,126.0,196.0,spalin,145.89177955842308,180.39687225090373,25.28122800726888
s7c5/k10_r5,173_5,126.0,196.0,problin,146.1662326291704,180.54165116393446,25.409397615671754
s7c5/k10_r5,115_3,151.0,197.0,spalin,146.85321490999632,179.54871250692997,17.93720328670161
s7c5/k10_r5,115_3,151.0,197.0,problin,146.87863271849852,179.88400190540472,17.60519977288586
s7c5/k10_r5,205_10,189.0,129.0,spalin,191.3644528025583,131.53698027798038,3.4679829853082045
s7c5/k10_r5,205_10,189.0,129.0,problin,191.94053074274296,136.70133031172554,8.24361629500786
s7c5/k10_r5,208_10,192.0,173.0,spalin,193.52115371392685,172.46246448562994,1.6133360005288848
s7c5/k10_r5,208_10,192.0,173.0,problin,193.94053083738783,169.36799852424423,4.117899300704814
s7c5/k10_r5,159_8,199.0,157.0,spalin,190.28189897864615,155.7919606473528,8.801400144072263
s7c5/k10_r5,159_8,199.0,157.0,problin,192.82159235330528,153.10399326378763,7.304217243301844
s7c5/k10_r5,45_2,157.0,176.0,spalin,166.9927815870966,168.53178444732814,12.475172439232525
s7c5/k10_r5,45_2,157.0,176.0,problin,164.92137134756,169.3669455327663,10.33177310974422
s7c5/k10_r5,186_2,162.0,224.0,spalin,166.04716742019758,232.7945601385352,9.68110800256979
s7c5/k10_r5,186_2,162.0,224.0,problin,165.99729483263727,235.83288635638297,12.489818473544876
s13c4/k10_r1,204_14,318.0,186.0,spalin,312.55604758901336,185.68115106941812,5.453281809481375
s13c4/k10_r1,204_14,318.0,186.0,problin,312.9908080215338,185.51685045605342,5.032438549942374
s13c4/k10_r1,78_3,374.0,174.0,spalin,339.4298451167901,175.71433306632986,34.61263564814783
s13c4/k10_r1,78_3,374.0,174.0,problin,339.0034384754686,175.849479641494,35.04539760774033
s13c4/k10_r1,193_16,419.0,157.0,spalin,405.8659256794544,161.77736693986725,13.975948738305824
s13c4/k10_r1,193_16,419.0,157.0,problin,408.3859717458005,158.13477410087214,10.67451675913041
s13c4/k10_r1,203_17,403.0,182.0,spalin,402.7527095219675,174.1093885088494,7.894485561757861
s13c4/k10_r1,203_17,403.0,182.0,problin,402.9602507737903,176.38492494354742,5.615215747465117
s13c4/k10_r1,139_10,414.0,158.0,spalin,402.0440020044424,167.25815691759385,15.121486619395863
s13c4/k10_r1,139_10,414.0,158.0,problin,400.0567910916575,167.97933271606774,17.146432752023436
s13c4/k10_r1,203_16,378.0,165.0,spalin,373.61209275150145,166.99375893631054,4.819627030958335
s13c4/k10_r1,203_16,378.0,165.0,problin,372.42582277094345,167.48608667097454,6.103448100584602
s13c4/k10_r1,211_16,324.0,179.0,spalin,326.36006573952216,181.44871511464004,3.400899293941653
s13c4/k10_r1,211_16,324.0,179.0,problin,327.52280886959306,181.1806426671355,4.143112932737331
s13c4/k10_r1,141_9,376.0,151.0,spalin,354.59834876659335,173.75804813169077,31.24034939434465
s13c4/k10_r1,141_9,376.0,151.0,problin,356.64668101987024,173.53058165932828,29.70148254640348
s13c4/k10_r1,83_6,405.0,152.0,spalin,358.80150830900965,173.15246256791133,50.81070071559134
s13c4/k10_r1,83_6,405.0,152.0,problin,359.41481059482453,173.18580094925258,50.2677595976494
s13c4/k10_r1,32_2,376.0,153.0,spalin,351.9897272608056,174.05330937367205,31.933290350260652
s13c4/k10_r1,32_2,376.0,153.0,problin,350.2963083183344,174.37576309765646,33.43057005307053
s13c4/k10_r1,180_1,456.0,153.0,spalin,433.59524297581027,161.8428193423352,24.086689088252804
s13c4/k10_r1,180_1,456.0,153.0,problin,431.9335060156546,162.57121630949064,25.89989023802212
s13c4/k10_r1,191_3,447.0,142.0,spalin,441.20275488203333,145.14766541071026,6.596654341070945
s13c4/k10_r1,191_3,447.0,142.0,problin,441.92308589224575,143.6389623430185,5.33490903571437
s13c4/k10_r1,136_1,457.0,147.0,spalin,433.25967663741676,161.56361451252997,27.851424039527835
s13c4/k10_r1,136_1,457.0,147.0,problin,431.5747655792674,162.33549122440434,29.692083733597865
