sample frame parent_x parent_y child_id child_x child_y
s2c8 155 296.0 225.0 7 295.0 232.0
s2c8 155 296.0 225.0 8 298.0 219.0
s2c8 159 234.0 306.0 2 227.0 310.0
s2c8 159 234.0 306.0 3 244.0 305.0
s2c8 161 273.0 227.0 10 272.0 234.0
s2c8 161 273.0 227.0 11 281.0 220.0
s2c8 166 219.0 310.0 1 224.0 318.0
s2c8 166 219.0 310.0 2 213.0 304.0
s2c8 176 256.0 203.0 14 257.0 207.0
s2c8 176 256.0 203.0 15 256.0 197.0
s2c8 181 264.0 251.0 13 256.0 253.0
s2c8 181 264.0 251.0 14 273.0 253.0
s2c8 200 269.0 276.0 6 266.0 282.0
s2c8 200 269.0 276.0 7 277.0 272.0
s2c8 205 233.0 266.0 5 229.0 264.0
s2c8 205 233.0 266.0 6 238.0 266.0
s2c8 206 257.0 302.0 4 251.0 312.0
s2c8 206 257.0 302.0 5 259.0 295.0
s2c8 206 280.0 293.0 10 274.0 295.0
s2c8 206 280.0 293.0 11 287.0 289.0
s2c8 208 254.0 266.0 12 247.0 273.0
s2c8 208 254.0 266.0 13 256.0 262.0
s2c8 211 296.0 196.0 15 296.0 203.0
s2c8 211 296.0 196.0 16 300.0 189.0
s2c8 213 220.0 293.0 2 214.0 297.0
s2c8 213 220.0 293.0 3 225.0 290.0
s2c8 215 242.0 296.0 4 237.0 299.0
s2c8 215 242.0 296.0 5 248.0 292.0
s2c8 216 277.0 233.0 19 268.0 236.0
s2c8 216 277.0 233.0 20 283.0 231.0
s2c9 42 232.0 273.0 1 243.0 273.0
s2c9 42 232.0 273.0 2 225.0 269.0
s2c9 82 250.0 268.0 1 251.0 268.0
s2c9 82 250.0 268.0 2 252.0 259.0
s2c9 84 213.0 267.0 3 204.0 268.0
s2c9 84 213.0 267.0 4 221.0 258.0
s2c9 124 251.0 253.0 2 248.0 260.0
s2c9 124 251.0 253.0 3 254.0 249.0
s2c9 125 191.0 284.0 4 202.0 295.0
s2c9 125 191.0 284.0 5 190.0 275.0
s2c9 126 215.0 263.0 6 226.0 273.0
s2c9 126 215.0 263.0 7 211.0 260.0
s2c9 165 207.0 288.0 4 202.0 291.0
s2c9 165 207.0 288.0 5 216.0 294.0
s2c9 165 184.0 253.0 6 184.0 264.0
s2c9 165 184.0 253.0 7 190.0 250.0
s2c9 166 216.0 263.0 8 206.0 266.0
s2c9 166 216.0 263.0 9 222.0 257.0
s2c9 166 209.0 248.0 10 206.0 245.0
s2c9 166 209.0 248.0 11 215.0 242.0
s2c9 167 292.0 255.0 1 293.0 266.0
s2c9 167 292.0 255.0 2 293.0 249.0
s2c9 181 274.0 212.0 4 277.0 215.0
s2c9 181 274.0 212.0 5 271.0 205.0
s2c9 187 261.0 231.0 3 280.0 233.0
s2c9 187 261.0 231.0 4 257.0 234.0
s2c9 201 202.0 261.0 11 202.0 261.0
s2c9 201 202.0 261.0 12 213.0 258.0
s2c9 202 201.0 220.0 10 205.0 221.0
s2c9 202 201.0 220.0 11 194.0 218.0
s2c9 202 226.0 231.0 16 229.0 239.0
s2c9 202 226.0 231.0 17 223.0 224.0
s2c9 203 234.0 278.0 8 229.0 282.0
s2c9 203 234.0 278.0 9 241.0 279.0
s2c9 204 209.0 247.0 16 207.0 248.0
s2c9 204 209.0 247.0 17 220.0 250.0
s2c9 206 202.0 283.0 7 208.0 287.0
s2c9 206 202.0 283.0 8 200.0 276.0
s2c9 206 233.0 251.0 16 238.0 250.0
s2c9 206 233.0 251.0 17 227.0 249.0
s2c9 210 185.0 272.0 11 179.0 272.0
s2c9 210 185.0 272.0 12 194.0 269.0
s3c1 21 418.0 459.0 1 409.0 460.0
s3c1 21 418.0 459.0 2 419.0 455.0
s3c1 68 424.0 449.0 2 426.0 448.0
s3c1 68 424.0 449.0 3 417.0 452.0
s3c1 69 409.0 455.0 1 409.0 455.0
s3c1 69 409.0 455.0 2 399.0 459.0
s3c1 122 418.0 449.0 1 418.0 451.0
s3c1 122 418.0 449.0 2 421.0 460.0
s3c1 122 450.0 444.0 4 450.0 444.0
s3c1 122 450.0 444.0 5 437.0 444.0
s3c1 134 423.0 453.0 6 428.0 462.0
s3c1 134 423.0 453.0 7 417.0 447.0
s3c1 162 418.0 439.0 1 416.0 445.0
s3c1 162 418.0 439.0 2 431.0 448.0
s3c1 166 443.0 442.0 5 448.0 443.0
s3c1 166 443.0 442.0 6 431.0 454.0
s3c1 170 464.0 424.0 4 469.0 428.0
s3c1 170 464.0 424.0 5 460.0 420.0
s3c1 174 413.0 454.0 3 417.0 461.0
s3c1 174 413.0 454.0 4 405.0 453.0
s3c1 181 426.0 473.0 9 434.0 478.0
s3c1 181 426.0 473.0 10 420.0 472.0
s3c1 196 400.0 435.0 1 402.0 431.0
s3c1 196 400.0 435.0 2 393.0 438.0
s3c1 196 429.0 454.0 12 431.0 454.0
s3c1 196 429.0 454.0 13 426.0 445.0
s3c1 203 431.0 440.0 3 441.0 446.0
s3c1 203 431.0 440.0 4 427.0 432.0
s3c1 204 467.0 443.0 9 458.0 445.0
s3c1 204 467.0 443.0 10 475.0 441.0
s3c1 210 412.0 433.0 11 411.0 440.0
s3c1 210 412.0 433.0 12 415.0 428.0
s3c1 213 444.0 407.0 8 449.0 410.0
s3c1 213 444.0 407.0 9 442.0 397.0
s3c1 215 398.0 450.0 6 403.0 452.0
s3c1 215 398.0 450.0 7 389.0 451.0
s3c1 215 466.0 422.0 8 463.0 426.0
s3c1 215 466.0 422.0 9 467.0 415.0
s3c2 52 354.0 368.0 1 354.0 376.0
s3c2 52 354.0 368.0 2 354.0 362.0
s3c2 109 343.0 394.0 1 343.0 394.0
s3c2 109 343.0 394.0 2 331.0 390.0
s3c2 110 317.0 304.0 3 317.0 310.0
s3c2 110 317.0 304.0 4 317.0 297.0
s3c2 166 309.0 390.0 1 305.0 401.0
s3c2 166 309.0 390.0 2 315.0 387.0
s3c2 211 259.0 391.0 1 259.0 390.0
s3c2 211 259.0 391.0 2 251.0 386.0
s3c2 213 304.0 391.0 3 297.0 400.0
s3c2 213 304.0 391.0 4 304.0 384.0
s3c3 78 229.0 244.0 1 217.0 246.0
s3c3 78 229.0 244.0 2 234.0 242.0
s3c3 127 230.0 231.0 2 242.0 231.0
s3c3 127 230.0 231.0 3 222.0 226.0
s3c3 137 209.0 240.0 1 209.0 240.0
s3c3 137 209.0 240.0 2 210.0 232.0
s3c3 170 234.0 234.0 3 234.0 233.0
s3c3 170 234.0 234.0 4 227.0 227.0
s3c3 178 219.0 218.0 5 212.0 219.0
s3c3 178 219.0 218.0 6 235.0 213.0
s3c3 188 207.0 247.0 1 210.0 252.0
s3c3 188 207.0 247.0 2 204.0 234.0
s3c3 189 219.0 232.0 3 219.0 232.0
s3c3 189 219.0 232.0 4 209.0 226.0
s3c3 206 242.0 233.0 5 236.0 238.0
s3c3 206 242.0 233.0 6 246.0 227.0
s3c3 208 237.0 219.0 7 232.0 225.0
s3c3 208 237.0 219.0 8 241.0 214.0
s3c4 29 225.0 144.0 1 216.0 148.0
s3c4 29 225.0 144.0 2 234.0 141.0
s3c4 77 235.0 128.0 2 237.0 132.0
s3c4 77 235.0 128.0 3 235.0 120.0
s3c4 92 197.0 138.0 1 204.0 137.0
s3c4 92 197.0 138.0 2 190.0 137.0
s3c4 123 238.0 96.0 4 238.0 96.0
s3c4 123 238.0 96.0 5 241.0 87.0
s3c4 130 250.0 109.0 3 250.0 114.0
s3c4 130 250.0 109.0 4 253.0 103.0
s3c4 153 187.0 122.0 1 192.0 128.0
s3c4 153 187.0 122.0 2 179.0 115.0
s3c4 158 152.0 115.0 3 148.0 119.0
s3c4 158 152.0 115.0 4 160.0 119.0
s3c4 167 266.0 70.0 8 260.0 74.0
s3c4 167 266.0 70.0 9 272.0 63.0
s3c4 171 242.0 128.0 7 253.0 137.0
s3c4 171 242.0 128.0 8 241.0 121.0
s3c4 180 268.0 124.0 5 274.0 133.0
s3c4 180 268.0 124.0 6 260.0 124.0
s3c4 180 261.0 104.0 7 269.0 105.0
s3c4 180 261.0 104.0 8 257.0 97.0
s3c4 205 287.0 53.0 12 279.0 60.0
s3c4 205 287.0 53.0 13 296.0 49.0
s3c4 208 161.0 163.0 1 157.0 172.0
s3c4 208 161.0 163.0 2 168.0 158.0
s3c4 211 237.0 114.0 11 232.0 122.0
s3c4 211 237.0 114.0 12 247.0 114.0
s3c4 211 268.0 87.0 13 272.0 88.0
s3c4 211 268.0 87.0 14 264.0 85.0
s3c4 214 260.0 145.0 10 251.0 149.0
s3c4 214 260.0 145.0 11 267.0 141.0
s3c5 17 346.0 185.0 1 350.0 188.0
s3c5 17 346.0 185.0 2 344.0 181.0
s3c5 67 353.0 183.0 1 359.0 185.0
s3c5 67 353.0 183.0 2 350.0 175.0
s3c5 73 337.0 165.0 3 335.0 171.0
s3c5 73 337.0 165.0 4 339.0 159.0
s3c5 127 355.0 188.0 1 368.0 189.0
s3c5 127 355.0 188.0 2 345.0 183.0
s3c5 129 337.0 174.0 3 334.0 183.0
s3c5 129 337.0 174.0 4 340.0 170.0
s3c5 144 340.0 165.0 5 347.0 168.0
s3c5 144 340.0 165.0 6 332.0 154.0
s3c5 186 346.0 188.0 2 346.0 195.0
s3c5 186 346.0 188.0 3 347.0 180.0
s3c5 187 339.0 161.0 5 345.0 167.0
s3c5 187 339.0 161.0 6 334.0 160.0
s3c5 188 364.0 173.0 1 368.0 181.0
s3c5 188 364.0 173.0 2 363.0 167.0
s3c5 189 331.0 190.0 5 335.0 197.0
s3c5 189 331.0 190.0 6 331.0 184.0
s3c5 203 322.0 153.0 10 314.0 150.0
s3c5 203 322.0 153.0 11 329.0 155.0
s3c5 210 356.0 159.0 9 361.0 161.0
s3c5 210 356.0 159.0 10 347.0 154.0
s4c10 32 135.0 407.0 1 127.0 409.0
s4c10 32 135.0 407.0 2 142.0 406.0
s4c10 82 130.0 392.0 2 134.0 403.0
s4c10 82 130.0 392.0 3 136.0 385.0
s4c10 84 119.0 402.0 1 117.0 407.0
s4c10 84 119.0 402.0 2 123.0 395.0
s4c10 130 107.0 411.0 1 111.0 419.0
s4c10 130 107.0 411.0 2 102.0 406.0
s4c10 131 120.0 407.0 4 121.0 416.0
s4c10 131 120.0 407.0 5 133.0 406.0
s4c10 131 135.0 382.0 6 138.0 388.0
s4c10 131 135.0 382.0 7 138.0 380.0
s4c10 136 140.0 402.0 3 142.0 404.0
s4c10 136 140.0 402.0 4 136.0 401.0
s4c10 172 106.0 402.0 2 99.0 413.0
s4c10 172 106.0 402.0 3 99.0 399.0
s4c10 172 134.0 419.0 4 132.0 430.0
s4c10 172 134.0 419.0 5 131.0 420.0
s4c10 172 128.0 402.0 6 135.0 402.0
s4c10 172 128.0 402.0 7 126.0 392.0
s4c10 174 116.0 413.0 1 114.0 422.0
s4c10 174 116.0 413.0 2 112.0 408.0
s4c10 174 145.0 393.0 9 149.0 395.0
s4c10 174 145.0 393.0 10 141.0 389.0
s4c10 178 142.0 363.0 11 151.0 368.0
s4c10 178 142.0 363.0 12 138.0 360.0
s4c10 207 129.0 382.0 8 132.0 386.0
s4c10 207 129.0 382.0 9 128.0 375.0
s4c10 208 138.0 438.0 5 144.0 450.0
s4c10 208 138.0 438.0 6 133.0 432.0
s4c10 210 142.0 402.0 8 149.0 404.0
s4c10 210 142.0 402.0 9 137.0 398.0
s4c10 210 142.0 383.0 13 149.0 386.0
s4c10 210 142.0 383.0 14 138.0 374.0
s4c10 211 98.0 417.0 3 102.0 423.0
s4c10 211 98.0 417.0 4 96.0 409.0
s4c10 214 84.0 393.0 5 88.0 400.0
s4c10 214 84.0 393.0 6 75.0 389.0
s4c10 214 162.0 405.0 14 172.0 408.0
s4c10 214 162.0 405.0 15 156.0 400.0
s4c10 216 159.0 366.0 18 154.0 368.0
s4c10 216 159.0 366.0 19 167.0 368.0
s4c10 216 134.0 357.0 20 124.0 357.0
s4c10 216 134.0 357.0 21 138.0 352.0
s4c1 48 394.0 289.0 1 394.0 297.0
s4c1 48 394.0 289.0 2 394.0 279.0
s4c1 51 364.0 272.0 3 370.0 273.0
s4c1 51 364.0 272.0 4 359.0 272.0
s4c1 99 386.0 262.0 3 394.0 268.0
s4c1 99 386.0 262.0 4 383.0 258.0
s4c1 112 345.0 280.0 4 350.0 280.0
s4c1 112 345.0 280.0 5 339.0 279.0
s4c1 113 394.0 283.0 1 398.0 288.0
s4c1 113 394.0 283.0 2 387.0 283.0
s4c1 147 411.0 273.0 3 412.0 278.0
s4c1 147 411.0 273.0 4 413.0 266.0
s4c1 152 363.0 222.0 5 377.0 225.0
s4c1 152 363.0 222.0 6 352.0 220.0
s4c1 161 321.0 279.0 8 322.0 285.0
s4c1 161 321.0 279.0 9 324.0 270.0
s4c1 162 389.0 261.0 2 386.0 268.0
s4c1 162 389.0 261.0 3 393.0 253.0
s4c1 163 377.0 278.0 8 369.0 287.0
s4c1 163 377.0 278.0 9 379.0 281.0
s4c1 167 399.0 289.0 1 399.0 289.0
s4c1 167 399.0 289.0 2 395.0 279.0
s4c1 198 408.0 241.0 4 403.0 248.0
s4c1 198 408.0 241.0 5 410.0 233.0
s4c1 204 407.0 290.0 1 403.0 299.0
s4c1 204 407.0 290.0 2 407.0 285.0
s4c1 204 380.0 258.0 4 389.0 260.0
s4c1 204 380.0 258.0 5 378.0 254.0
s4c1 205 370.0 271.0 10 372.0 280.0
s4c1 205 370.0 271.0 11 368.0 264.0
s4c1 205 332.0 301.0 12 335.0 307.0
s4c1 205 332.0 301.0 13 331.0 296.0
s4c1 205 346.0 270.0 14 346.0 282.0
s4c1 205 346.0 270.0 15 345.0 265.0
s4c1 209 393.0 274.0 3 394.0 282.0
s4c1 209 393.0 274.0 4 401.0 269.0
s4c1 210 364.0 289.0 9 359.0 295.0
s4c1 210 364.0 289.0 10 367.0 288.0
s4c2 6 314.0 281.0 1 314.0 281.0
s4c2 6 314.0 281.0 2 305.0 279.0
s4c2 53 306.0 279.0 2 310.0 284.0
s4c2 53 306.0 279.0 3 304.0 268.0
s4c2 99 327.0 327.0 1 326.0 326.0
s4c2 99 327.0 327.0 2 325.0 318.0
s4c2 107 300.0 267.0 3 302.0 275.0
s4c2 107 300.0 267.0 4 298.0 260.0
s4c2 143 285.0 257.0 2 287.0 253.0
s4c2 143 285.0 257.0 3 275.0 254.0
s4c2 150 298.0 275.0 1 298.0 282.0
s4c2 150 298.0 275.0 2 301.0 269.0
s4c2 181 298.0 261.0 3 291.0 263.0
s4c2 181 298.0 261.0 4 306.0 256.0
s4c2 186 270.0 254.0 5 276.0 257.0
s4c2 186 270.0 254.0 6 265.0 254.0
s4c2 190 310.0 265.0 2 303.0 267.0
s4c2 190 310.0 265.0 3 316.0 261.0
s4c2 191 299.0 290.0 1 301.0 292.0
s4c2 191 299.0 290.0 2 287.0 290.0
s4c3 37 333.0 96.0 1 325.0 97.0
s4c3 37 333.0 96.0 2 340.0 95.0
s4c3 42 346.0 66.0 3 345.0 68.0
s4c3 42 346.0 66.0 4 348.0 60.0
s4c3 90 345.0 84.0 2 341.0 89.0
s4c3 90 345.0 84.0 3 352.0 81.0
s4c3 94 320.0 106.0 1 324.0 107.0
s4c3 94 320.0 106.0 2 309.0 109.0
s4c3 97 327.0 85.0 5 329.0 88.0
s4c3 97 327.0 85.0 6 318.0 81.0
s4c3 136 340.0 83.0 7 340.0 86.0
s4c3 136 340.0 83.0 8 340.0 71.0
s4c3 155 301.0 124.0 2 300.0 132.0
s4c3 155 301.0 124.0 3 301.0 120.0
s4c3 156 314.0 85.0 7 317.0 91.0
s4c3 156 314.0 85.0 8 312.0 79.0
s4c3 157 348.0 112.0 4 348.0 116.0
s4c3 157 348.0 112.0 5 348.0 108.0
s4c3 158 361.0 141.0 1 367.0 149.0
s4c3 158 361.0 141.0 2 356.0 138.0
s4c3 159 362.0 99.0 7 362.0 98.0
s4c3 159 362.0 99.0 8 354.0 106.0
s4c3 162 331.0 115.0 9 330.0 123.0
s4c3 162 331.0 115.0 10 337.0 111.0
s4c3 188 369.0 71.0 14 379.0 70.0
s4c3 188 369.0 71.0 15 364.0 73.0
s4c3 195 339.0 90.0 13 336.0 96.0
s4c3 195 339.0 90.0 14 341.0 85.0
s4c3 203 332.0 81.0 12 324.0 81.0
s4c3 203 332.0 81.0 13 339.0 81.0
s4c3 205 371.0 154.0 1 375.0 159.0
s4c3 205 371.0 154.0 2 367.0 150.0
s4c3 207 303.0 135.0 4 301.0 141.0
s4c3 207 303.0 135.0 5 310.0 128.0
s4c3 207 317.0 103.0 13 311.0 103.0
s4c3 207 317.0 103.0 14 324.0 96.0
s4c3 208 289.0 127.0 6 285.0 131.0
s4c3 208 289.0 127.0 7 296.0 127.0
s4c3 208 376.0 94.0 9 386.0 102.0
s4c3 208 376.0 94.0 10 370.0 88.0
s4c3 209 372.0 135.0 3 381.0 137.0
s4c3 209 372.0 135.0 4 371.0 134.0
s4c3 215 358.0 127.0 9 362.0 132.0
s4c3 215 358.0 127.0 10 356.0 120.0
s4c3 215 390.0 80.0 13 390.0 86.0
s4c3 215 390.0 80.0 14 387.0 75.0
s4c3 216 362.0 105.0 17 359.0 107.0
s4c3 216 362.0 105.0 18 366.0 107.0
s4c4 30 293.0 99.0 1 294.0 110.0
s4c4 30 293.0 99.0 2 292.0 92.0
s4c4 84 298.0 107.0 1 305.0 105.0
s4c4 84 298.0 107.0 2 288.0 104.0
s4c4 87 303.0 91.0 3 301.0 95.0
s4c4 87 303.0 91.0 4 311.0 88.0
s4c4 148 295.0 111.0 1 292.0 121.0
s4c4 148 295.0 111.0 2 298.0 103.0
s4c4 151 303.0 92.0 3 312.0 98.0
s4c4 151 303.0 92.0 4 297.0 83.0
s4c4 196 319.0 114.0 3 314.0 114.0
s4c4 196 319.0 114.0 4 329.0 115.0
s4c4 197 287.0 127.0 1 288.0 131.0
s4c4 197 287.0 127.0 2 289.0 122.0
s4c4 198 296.0 93.0 3 299.0 100.0
s4c4 198 296.0 93.0 4 289.0 85.0
s4c4 202 306.0 84.0 7 308.0 92.0
s4c4 202 306.0 84.0 8 304.0 75.0
s4c5 44 277.0 255.0 2 281.0 259.0
s4c5 44 277.0 255.0 3 269.0 250.0
s4c5 55 273.0 264.0 1 279.0 266.0
s4c5 55 273.0 264.0 2 266.0 266.0
s4c5 93 291.0 277.0 3 295.0 285.0
s4c5 93 291.0 277.0 4 293.0 275.0
s4c5 104 262.0 256.0 5 270.0 255.0
s4c5 104 262.0 256.0 6 255.0 256.0
s4c5 111 259.0 279.0 2 252.0 283.0
s4c5 111 259.0 279.0 3 263.0 272.0
s4c5 139 298.0 298.0 3 288.0 303.0
s4c5 139 298.0 298.0 4 307.0 298.0
s4c5 145 281.0 278.0 5 274.0 289.0
s4c5 145 281.0 278.0 6 287.0 281.0
s4c5 151 253.0 294.0 1 258.0 291.0
s4c5 151 253.0 294.0 2 250.0 292.0
s4c5 154 270.0 248.0 8 269.0 257.0
s4c5 154 270.0 248.0 9 275.0 246.0
s4c5 159 253.0 254.0 10 259.0 257.0
s4c5 159 253.0 254.0 11 250.0 247.0
s4c5 165 255.0 280.0 3 251.0 283.0
s4c5 165 255.0 280.0 4 262.0 279.0
s4c5 178 278.0 305.0 5 285.0 315.0
s4c5 178 278.0 305.0 6 272.0 300.0
s4c5 185 316.0 316.0 7 321.0 324.0
s4c5 185 316.0 316.0 8 312.0 310.0
s4c5 189 292.0 242.0 12 284.0 243.0
s4c5 189 292.0 242.0 13 296.0 232.0
s4c5 191 269.0 287.0 9 273.0 291.0
s4c5 191 269.0 287.0 10 271.0 278.0
s4c5 193 223.0 247.0 16 224.0 249.0
s4c5 193 223.0 247.0 17 228.0 240.0
s4c5 195 291.0 278.0 11 292.0 278.0
s4c5 195 291.0 278.0 12 284.0 280.0
s4c5 199 260.0 262.0 13 262.0 268.0
s4c5 199 260.0 262.0 14 262.0 252.0
s4c5 203 250.0 254.0 17 246.0 256.0
s4c5 203 250.0 254.0 18 253.0 243.0
s4c5 206 236.0 287.0 2 237.0 289.0
s4c5 206 236.0 287.0 3 231.0 281.0
s4c5 212 255.0 298.0 1 249.0 302.0
s4c5 212 255.0 298.0 2 258.0 299.0
s4c5 213 300.0 333.0 6 294.0 338.0
s4c5 213 300.0 333.0 7 309.0 329.0
s4c6 19 253.0 257.0 1 253.0 257.0
s4c6 19 253.0 257.0 2 259.0 259.0
s4c6 57 256.0 257.0 2 251.0 258.0
s4c6 57 256.0 257.0 3 265.0 257.0
s4c6 63 240.0 259.0 1 238.0 262.0
s4c6 63 240.0 259.0 2 244.0 251.0
s4c6 108 235.0 267.0 1 228.0 266.0
s4c6 108 235.0 267.0 2 241.0 263.0
s4c6 113 239.0 242.0 3 233.0 244.0
s4c6 113 239.0 242.0 4 249.0 244.0
s4c6 152 224.0 263.0 1 224.0 263.0
s4c6 152 224.0 263.0 2 219.0 252.0
s4c6 153 235.0 274.0 3 234.0 279.0
s4c6 153 235.0 274.0 4 240.0 268.0
s4c6 163 192.0 230.0 5 189.0 235.0
s4c6 163 192.0 230.0 6 183.0 224.0
s4c6 163 265.0 237.0 7 262.0 239.0
s4c6 163 265.0 237.0 8 271.0 235.0
s4c6 194 243.0 263.0 4 235.0 268.0
s4c6 194 243.0 263.0 5 244.0 259.0
s4c6 200 244.0 282.0 3 244.0 288.0
s4c6 200 244.0 282.0 4 242.0 275.0
s4c6 201 216.0 271.0 1 216.0 277.0
s4c6 201 216.0 271.0 2 218.0 263.0
s4c6 206 207.0 239.0 3 207.0 248.0
s4c6 206 207.0 239.0 4 214.0 237.0
s4c6 207 211.0 212.0 10 207.0 220.0
s4c6 207 211.0 212.0 11 216.0 209.0
s4c6 209 293.0 222.0 13 295.0 227.0
s4c6 209 293.0 222.0 14 293.0 218.0
s4c6 214 233.0 246.0 12 237.0 252.0
s4c6 214 233.0 246.0 13 232.0 240.0
s4c7 33 197.0 309.0 1 197.0 309.0
s4c7 33 197.0 309.0 2 189.0 303.0
s4c7 79 200.0 310.0 1 206.0 308.0
s4c7 79 200.0 310.0 2 192.0 311.0
s4c7 118 205.0 304.0 1 205.0 304.0
s4c7 118 205.0 304.0 2 203.0 311.0
s4c7 123 194.0 314.0 3 193.0 322.0
s4c7 123 194.0 314.0 4 195.0 308.0
s4c7 127 178.0 322.0 5 178.0 331.0
s4c7 127 178.0 322.0 6 179.0 318.0
s4c7 155 227.0 301.0 1 236.0 303.0
s4c7 155 227.0 301.0 2 220.0 298.0
s4c7 158 212.0 322.0 3 213.0 324.0
s4c7 158 212.0 322.0 4 201.0 316.0
s4c7 162 202.0 303.0 6 209.0 306.0
s4c7 162 202.0 303.0 7 199.0 299.0
s4c7 166 174.0 333.0 8 165.0 338.0
s4c7 166 174.0 333.0 9 181.0 329.0
s4c7 167 182.0 309.0 10 178.0 305.0
s4c7 167 182.0 309.0 11 190.0 309.0
s4c7 190 235.0 308.0 1 236.0 312.0
s4c7 190 235.0 308.0 2 230.0 301.0
s4c7 191 215.0 298.0 3 209.0 298.0
s4c7 191 215.0 298.0 4 220.0 297.0
s4c7 196 201.0 297.0 6 202.0 303.0
s4c7 196 201.0 297.0 7 199.0 288.0
s4c7 197 183.0 307.0 10 183.0 313.0
s4c7 197 183.0 307.0 11 180.0 299.0
s4c7 198 211.0 309.0 5 214.0 310.0
s4c7 198 211.0 309.0 6 204.0 309.0
s4c7 202 195.0 319.0 13 201.0 321.0
s4c7 202 195.0 319.0 14 192.0 315.0
s4c7 204 157.0 347.0 9 167.0 351.0
s4c7 204 157.0 347.0 10 152.0 339.0
s4c7 204 189.0 336.0 11 196.0 336.0
s4c7 204 189.0 336.0 12 182.0 331.0
s4c8 8 260.0 323.0 1 258.0 323.0
s4c8 8 260.0 323.0 2 266.0 323.0
s4c8 72 243.0 325.0 1 248.0 327.0
s4c8 72 243.0 325.0 2 236.0 320.0
s4c8 84 247.0 322.0 3 258.0 330.0
s4c8 84 247.0 322.0 4 247.0 315.0
s4c8 128 238.0 314.0 2 234.0 316.0
s4c8 128 238.0 314.0 3 247.0 311.0
s4c8 134 245.0 329.0 1 246.0 336.0
s4c8 134 245.0 329.0 2 248.0 322.0
s4c8 171 257.0 317.0 4 253.0 322.0
s4c8 171 257.0 317.0 5 264.0 311.0
s4c8 180 247.0 358.0 1 255.0 358.0
s4c8 180 247.0 358.0 2 239.0 354.0
s4c8 181 237.0 334.0 4 244.0 337.0
s4c8 181 237.0 334.0 5 224.0 333.0
s4c8 182 251.0 327.0 3 257.0 333.0
s4c8 182 251.0 327.0 4 249.0 327.0
s4c8 210 248.0 311.0 7 251.0 321.0
s4c8 210 248.0 311.0 8 238.0 306.0
s4c9 177 200.0 384.0 1 198.0 381.0
s4c9 177 200.0 384.0 2 195.0 375.0
s5c10 7 189.0 167.0 1 189.0 167.0
s5c10 7 189.0 167.0 2 185.0 174.0
s5c10 55 186.0 187.0 2 187.0 193.0
s5c10 55 186.0 187.0 3 190.0 182.0
s5c10 58 197.0 172.0 1 203.0 178.0
s5c10 58 197.0 172.0 2 195.0 164.0
s5c10 94 172.0 198.0 3 174.0 203.0
s5c10 94 172.0 198.0 4 166.0 188.0
s5c10 99 174.0 160.0 2 176.0 166.0
s5c10 99 174.0 160.0 3 182.0 157.0
s5c10 99 181.0 188.0 6 177.0 187.0
s5c10 99 181.0 188.0 7 189.0 188.0
s5c10 115 200.0 192.0 1 203.0 196.0
s5c10 115 200.0 192.0 2 194.0 189.0
s5c10 139 152.0 225.0 5 142.0 226.0
s5c10 139 152.0 225.0 6 155.0 224.0
s5c10 139 156.0 184.0 7 155.0 190.0
s5c10 139 156.0 184.0 8 159.0 176.0
s5c10 142 178.0 166.0 3 187.0 164.0
s5c10 142 178.0 166.0 4 169.0 166.0
s5c10 145 183.0 140.0 5 181.0 151.0
s5c10 145 183.0 140.0 6 193.0 144.0
s5c10 149 181.0 202.0 12 173.0 200.0
s5c10 149 181.0 202.0 13 191.0 201.0
s5c10 150 155.0 209.0 11 161.0 209.0
s5c10 150 155.0 209.0 12 150.0 209.0
s5c10 163 213.0 204.0 1 215.0 209.0
s5c10 163 213.0 204.0 2 209.0 201.0
s5c10 171 188.0 178.0 3 195.0 187.0
s5c10 171 188.0 178.0 4 178.0 173.0
s5c10 179 193.0 154.0 5 198.0 158.0
s5c10 179 193.0 154.0 6 185.0 147.0
s5c10 184 148.0 191.0 12 137.0 186.0
s5c10 184 148.0 191.0 13 154.0 191.0
s5c10 184 148.0 170.0 14 142.0 173.0
s5c10 184 148.0 170.0 15 157.0 170.0
s5c10 185 124.0 227.0 10 127.0 232.0
s5c10 185 124.0 227.0 11 121.0 216.0
s5c10 186 142.0 225.0 12 142.0 229.0
s5c10 186 142.0 225.0 13 139.0 216.0
s5c10 187 131.0 156.0 7 135.0 162.0
s5c10 187 131.0 156.0 8 126.0 148.0
s5c10 192 163.0 131.0 9 165.0 146.0
s5c10 192 163.0 131.0 10 158.0 128.0
s5c10 194 165.0 194.0 22 165.0 201.0
s5c10 194 165.0 194.0 23 167.0 187.0
s5c10 195 126.0 198.0 20 128.0 199.0
s5c10 195 126.0 198.0 21 117.0 191.0
s5c10 195 181.0 206.0 25 177.0 211.0
s5c10 195 181.0 206.0 26 189.0 201.0
s5c10 196 150.0 206.0 22 151.0 215.0
s5c10 196 150.0 206.0 23 151.0 201.0
s5c10 201 199.0 139.0 11 206.0 146.0
s5c10 201 199.0 139.0 12 201.0 135.0
s5c10 206 208.0 216.0 1 215.0 220.0
s5c10 206 208.0 216.0 2 203.0 214.0
s5c10 206 208.0 175.0 3 212.0 178.0
s5c10 206 208.0 175.0 4 200.0 169.0
s5c10 209 191.0 177.0 5 194.0 178.0
s5c10 209 191.0 177.0 6 185.0 172.0
s5c10 213 178.0 156.0 7 170.0 163.0
